task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,20,A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost?,54.0,50,$2.0,$4.0,$54.00,$50.00,$2.00,$4.00,"<s>[INST] <<SYS>>
You are a very spontaneous individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-10.273092269897461,-9.96908950805664,-7.34576416015625,-6.639769077301025,-8.21923542022705,-7.9754486083984375,-6.555349349975586,-6.506650924682617,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.07634094519561227, 'intuitive_money_fmt': 0.09741656231193428, 'total_cost_money_fmt': 0.4030640566768256, 'more_money_fmt': 0.4231784358156278}",-41.092369079589844,-39.87635803222656,-36.72882080078125,-19.919307708740234,-41.09617614746094,-39.87724304199219,-39.332096099853516,-39.0399055480957,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.055443005362341057, 'intuitive_money_fmt': 0.18759561613683826, 'total_cost_money_fmt': 0.3235765156187327, 'more_money_fmt': 0.43338486288208805}"
crt1,20,A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost?,54.0,50,$2.0,$4.0,$54.00,$50.00,$2.00,$4.00,"<s>[INST] <<SYS>>
You are a very deliberate individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-10.780057907104492,-10.462384223937988,-6.875124454498291,-7.588298320770264,-8.627188682556152,-8.370637893676758,-6.692874431610107,-6.789783477783203,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.06454951510018682, 'intuitive_money_fmt': 0.08342795075297835, 'total_cost_money_fmt': 0.44663730016095404, 'more_money_fmt': 0.4053852339858808}",-43.12023162841797,-41.84953689575195,-34.3756217956543,-22.764894485473633,-43.13594436645508,-41.85319137573242,-40.15724563598633,-40.73870086669922,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.028359460350061358, 'intuitive_money_fmt': 0.10227995021249753, 'total_cost_money_fmt': 0.5576097825901727, 'more_money_fmt': 0.3117508068472684}"
crt1,20,A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost?,54.0,50,$2.0,$4.0,$54.00,$50.00,$2.00,$4.00,"<s>[INST] <<SYS>>
You are a very carefree individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-10.691620826721191,-10.764738082885742,-8.097383499145508,-7.418503284454346,-8.553812026977539,-8.612068176269531,-7.1291351318359375,-7.002476215362549,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09244116947671321, 'intuitive_money_fmt': 0.08720976313734634, 'total_cost_money_fmt': 0.384233073870862, 'more_money_fmt': 0.43611599351507835}",-42.766483306884766,-43.05895233154297,-40.486915588378906,-22.255510330200195,-42.76905822753906,-43.060340881347656,-42.774810791015625,-42.01485824584961,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.20544518296431757, 'intuitive_money_fmt': 0.15353009323995337, 'total_cost_money_fmt': 0.20426673929412126, 'more_money_fmt': 0.4367579845016079}"
crt1,20,A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost?,54.0,50,$2.0,$4.0,$54.00,$50.00,$2.00,$4.00,"<s>[INST] <<SYS>>
You are a very cautious individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A trampoline and a flower box together cost $54. The trampoline costs $50 more than the flower box. How much does the flower box cost? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-10.350038528442383,-9.96030330657959,-6.414247035980225,-7.179646015167236,-8.282771110534668,-7.96898889541626,-6.297325611114502,-6.31701135635376,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.05955494118022666, 'intuitive_money_fmt': 0.0815063949486472, 'total_cost_money_fmt': 0.4336964073553507, 'more_money_fmt': 0.42524225651577535}",-41.40015411376953,-39.84121322631836,-32.07123565673828,-21.538938522338867,-41.413856506347656,-39.84494400024414,-37.78395462036133,-37.902069091796875,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.012983868590009176, 'intuitive_money_fmt': 0.06234105611138771, 'total_cost_money_fmt': 0.4896102151366013, 'more_money_fmt': 0.4350648601620019}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,<s>[INST] Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST],0,,baseline,,,-10.371431350708008,-10.133465766906738,-6.765874862670898,-6.223627090454102,-8.643139839172363,-8.444576263427734,-6.838429927825928,-6.386027812957764,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05601201953397821, 'intuitive_money_fmt': 0.06831503526379919, 'total_cost_money_fmt': 0.34045270374794273, 'more_money_fmt': 0.5352202414542798}",-51.857154846191406,-50.667327880859375,-40.59524917602539,-24.894508361816406,-51.85883712768555,-50.667457580566406,-47.86901092529297,-44.70219421386719,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0007457482912351774, 'intuitive_money_fmt': 0.0024547192596641692, 'total_cost_money_fmt': 0.04030433596970335, 'more_money_fmt': 0.9564951964793974}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You tend to think shallowly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-8.481130599975586,-8.195210456848145,-6.050106048583984,-4.533025741577148,-7.067611217498779,-6.829343318939209,-6.212122440338135,-5.662716388702393,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.11498652470704206, 'intuitive_money_fmt': 0.14592354841926936, 'total_cost_money_fmt': 0.2705085544032291, 'more_money_fmt': 0.46858137247045956}",-42.40565490722656,-40.976051330566406,-36.300636291503906,-18.132102966308594,-42.40566635131836,-40.97605895996094,-43.48485565185547,-39.639015197753906,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.046680524015166217, 'intuitive_money_fmt': 0.19498729925206065, 'total_cost_money_fmt': 0.015865353911993223, 'more_money_fmt': 0.7424668228207799}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You tend to think deeply, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-10.236409187316895,-9.972265243530273,-6.714995861053467,-5.468474388122559,-8.530369758605957,-8.31024169921875,-6.634346961975098,-6.243720054626465,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.053340441188490746, 'intuitive_money_fmt': 0.06647479474067852, 'total_cost_money_fmt': 0.35521299184908106, 'more_money_fmt': 0.5249717722217497}",-51.182044982910156,-49.861328125,-40.289974212646484,-21.873897552490234,-51.182220458984375,-49.8614501953125,-46.4404296875,-43.70603942871094,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0005305402395964932, 'intuitive_money_fmt': 0.0019875660348485165, 'total_cost_money_fmt': 0.06082076740962748, 'more_money_fmt': 0.9366611263159276}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You tend to think quickly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-8.642762184143066,-7.950189113616943,-6.590084075927734,-4.480957508087158,-7.202304363250732,-6.625162601470947,-5.897304534912109,-5.299415111541748,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.07590784532039478, 'intuitive_money_fmt': 0.13518737847074797, 'total_cost_money_fmt': 0.2799244852624405, 'more_money_fmt': 0.5089802909464167}",-43.213809967041016,-39.750946044921875,-39.540504455566406,-17.923830032348633,-43.21382522583008,-39.7509765625,-41.281131744384766,-37.09590530395508,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.002025376520203758, 'intuitive_money_fmt': 0.06462519062329557, 'total_cost_money_fmt': 0.013991487383180535, 'more_money_fmt': 0.9193579454733202}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You tend to think carefully, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-10.465784072875977,-9.99311351776123,-6.729928493499756,-5.64342737197876,-8.721514701843262,-8.327617645263672,-6.747529029846191,-6.341294288635254,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.04880585243221752, 'intuitive_money_fmt': 0.07236677528344157, 'total_cost_money_fmt': 0.35136863150127395, 'more_money_fmt': 0.5274587407830669}",-52.32891845703125,-49.96556854248047,-40.37957000732422,-22.57370948791504,-52.32908630371094,-49.96570587158203,-47.232704162597656,-44.389060974121094,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0003352905355232113, 'intuitive_money_fmt': 0.003563070165799366, 'total_cost_money_fmt': 0.05479638848989851, 'more_money_fmt': 0.941305250808779}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
Your last meal was one day ago, so you are starving.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-8.954545974731445,-8.704472541809082,-6.151340484619141,-5.481786727905273,-7.462165832519531,-7.2537713050842285,-5.892852783203125,-4.85735559463501,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.04862937086647307, 'intuitive_money_fmt': 0.05989674808717523, 'total_cost_money_fmt': 0.23358376198792596, 'more_money_fmt': 0.6578901190584258}",-44.772727966308594,-43.522361755371094,-36.908042907714844,-21.927146911621094,-44.77299499511719,-43.52262878417969,-41.249969482421875,-34.001487731933594,more_money_fmt,True,False,False,"{'correct_money_fmt': 2.0972207116518155e-05, 'intuitive_money_fmt': 7.322700703281194e-05, 'total_cost_money_fmt': 0.0007106809558995548, 'more_money_fmt': 0.9991951198299511}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
Your last meal was one hour ago, so you are well-fed.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-9.705375671386719,-9.397621154785156,-7.254937648773193,-5.238076686859131,-8.087830543518066,-7.831417083740234,-6.532932281494141,-5.5933732986450195,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.052241014377662286, 'intuitive_money_fmt': 0.06751037988973276, 'total_cost_money_fmt': 0.24734055803244617, 'more_money_fmt': 0.6329080477001587}",-48.526878356933594,-46.98810577392578,-43.529624938964844,-20.952306747436523,-48.526981353759766,-46.988502502441406,-45.730525970458984,-39.15361404418945,more_money_fmt,True,False,False,"{'correct_money_fmt': 8.479802181657358e-05, 'intuitive_money_fmt': 0.00039494679759998836, 'total_cost_money_fmt': 0.0013895393915066931, 'more_money_fmt': 0.9981307157890768}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You didn't have coffee this morning, so you feel very groggy.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-10.457121849060059,-9.93541431427002,-6.191220760345459,-5.742063045501709,-8.714292526245117,-8.279525756835938,-6.755476474761963,-5.857288837432861,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.036975664769711585, 'intuitive_money_fmt': 0.057112714163818176, 'total_cost_money_fmt': 0.26219173230509263, 'more_money_fmt': 0.6437198887613776}",-52.28561019897461,-49.67707061767578,-37.14732360839844,-22.968252182006836,-52.2857551574707,-49.677154541015625,-47.288333892822266,-41.00102233886719,more_money_fmt,True,False,False,"{'correct_money_fmt': 1.2537659778672977e-05, 'intuitive_money_fmt': 0.00017026184448214426, 'total_cost_money_fmt': 0.0018559614857470077, 'more_money_fmt': 0.9979612390099922}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You just had your morning coffee, so you feel very alert.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-10.257535934448242,-9.598731994628906,-6.6473259925842285,-5.541569709777832,-8.547961235046387,-7.998950958251953,-6.82395601272583,-5.974926948547363,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.04663307099705947, 'intuitive_money_fmt': 0.08074695434261447, 'total_cost_money_fmt': 0.26146885885008636, 'more_money_fmt': 0.6111511158102397}",-51.28767776489258,-47.99365997314453,-39.88395690917969,-22.166278839111328,-51.28776931762695,-47.99370574951172,-47.76769256591797,-41.82448959350586,more_money_fmt,True,False,False,"{'correct_money_fmt': 7.728100148331404e-05, 'intuitive_money_fmt': 0.002082890178443146, 'total_cost_money_fmt': 0.0026110948645302924, 'more_money_fmt': 0.9952287339555432}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You slept two hours last night, so you are very tired.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-10.362470626831055,-10.104938507080078,-5.959567546844482,-5.313036918640137,-8.635422706604004,-8.420812606811523,-6.904429912567139,-6.198917865753174,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05176346236150407, 'intuitive_money_fmt': 0.0641545258970162, 'total_cost_money_fmt': 0.29226979600508335, 'more_money_fmt': 0.5918122157363964}",-51.812355041503906,-50.52469253540039,-35.75740432739258,-21.252147674560547,-51.812538146972656,-50.52487564086914,-48.33100891113281,-43.392425537109375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.00021860082807515519, 'intuitive_money_fmt': 0.0007922760427564249, 'total_cost_money_fmt': 0.007106581458581033, 'more_money_fmt': 0.9918825416705874}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You slept nine hours last night, so you are very well-rested.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-10.524429321289062,-10.11308765411377,-7.587167263031006,-6.337453365325928,-8.77037525177002,-8.427607536315918,-7.151054382324219,-6.374749183654785,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05424885643818189, 'intuitive_money_fmt': 0.07642803874860443, 'total_cost_money_fmt': 0.2739382681176215, 'more_money_fmt': 0.5953848366955922}",-52.62214660644531,-50.56543731689453,-45.52300262451172,-25.34981346130371,-52.622249603271484,-50.565643310546875,-50.05738067626953,-44.62324523925781,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.00033335446162059565, 'intuitive_money_fmt': 0.002606627882415153, 'total_cost_money_fmt': 0.00433325946100137, 'more_money_fmt': 0.9927267581949628}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a noisy environment, so you feel very distracted.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-8.060162544250488,-8.678243637084961,-6.033172607421875,-5.333434104919434,-6.716854095458984,-7.231903076171875,-5.739985942840576,-5.107571125030518,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.10807514455310371, 'intuitive_money_fmt': 0.06457180028366222, 'total_cost_money_fmt': 0.28706105280992483, 'more_money_fmt': 0.5402920023533092}",-40.300811767578125,-43.39122009277344,-36.19903564453125,-21.333736419677734,-40.301124572753906,-43.39141845703125,-40.179901123046875,-35.75299835205078,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.010348793692654531, 'intuitive_money_fmt': 0.0004707519718120203, 'total_cost_money_fmt': 0.011682516537746723, 'more_money_fmt': 0.9774979377977868}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a quiet environment, so you feel very focused.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-9.702997207641602,-9.028353691101074,-7.328749179840088,-5.877865314483643,-8.085856437683105,-7.523657321929932,-6.424344062805176,-5.551792621612549,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.04848150436535347, 'intuitive_money_fmt': 0.08506209231849557, 'total_cost_money_fmt': 0.25536521770533654, 'more_money_fmt': 0.6110911856108144}",-48.514984130859375,-45.14176940917969,-43.972496032714844,-23.51146125793457,-48.515140533447266,-45.141944885253906,-44.97040939331055,-38.862548828125,more_money_fmt,True,False,False,"{'correct_money_fmt': 6.399234076863943e-05, 'intuitive_money_fmt': 0.0018667589958629106, 'total_cost_money_fmt': 0.002216078653834015, 'more_money_fmt': 0.9958531700095344}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a dark room, so you can't see very well.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-9.735331535339355,-9.588525772094727,-5.440494537353516,-4.924459934234619,-8.112799644470215,-7.990525722503662,-6.164159297943115,-5.865288257598877,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05372486585380657, 'intuitive_money_fmt': 0.060712515780131676, 'total_cost_money_fmt': 0.3771022203275026, 'more_money_fmt': 0.5084603980385591}",-48.676658630371094,-47.942626953125,-32.642967224121094,-19.697839736938477,-48.676795959472656,-47.943153381347656,-43.14911651611328,-41.0570182800293,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0004361572447005033, 'intuitive_money_fmt': 0.0009083642090236336, 'total_cost_money_fmt': 0.10971948756710534, 'more_money_fmt': 0.8889359909791705}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a well-lit room, so you can see things clearly.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-10.120586395263672,-9.7693452835083,-7.15287971496582,-6.276147842407227,-8.433836936950684,-8.141144752502441,-6.921597003936768,-6.137379169464111,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05946778923800312, 'intuitive_money_fmt': 0.07968863616982756, 'total_cost_money_fmt': 0.26979832666796977, 'more_money_fmt': 0.5910452479241995}",-50.60293197631836,-48.84672546386719,-42.91727828979492,-25.104591369628906,-50.603023529052734,-48.84687042236328,-48.45117950439453,-42.96165466308594,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.00047664817630569447, 'intuitive_money_fmt': 0.0027598503867864383, 'total_cost_money_fmt': 0.00409950973012704, 'more_money_fmt': 0.9926639917067809}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a room that is sweltering, so you feel very uncomfortable.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-9.229065895080566,-8.884778022766113,-6.353273868560791,-5.40138578414917,-7.690902233123779,-7.403989315032959,-6.123861789703369,-5.469353199005127,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.06117571307907461, 'intuitive_money_fmt': 0.08150490347155244, 'total_cost_money_fmt': 0.293181159294585, 'more_money_fmt': 0.564138224154788}",-46.145328521728516,-44.42388916015625,-38.11964416503906,-21.60554313659668,-46.14541244506836,-44.42393493652344,-42.86703109741211,-38.28547286987305,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.00038102650122605027, 'intuitive_money_fmt': 0.0021309995869648935, 'total_cost_money_fmt': 0.01010969635448312, 'more_money_fmt': 0.987378277557326}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You are in a room with a pleasant temperature, so you feel very comfortable.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-10.424051284790039,-9.962623596191406,-7.461394786834717,-6.303627014160156,-8.686720848083496,-8.302197456359863,-7.061070919036865,-6.243198871612549,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05245446357000319, 'intuitive_money_fmt': 0.07705109894185161, 'total_cost_money_fmt': 0.266558934487048, 'more_money_fmt': 0.6039355030010971}",-52.12025451660156,-49.81311798095703,-44.768367767333984,-25.214508056640625,-52.120323181152344,-49.81318664550781,-49.42749786376953,-43.702392578125,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.00021961883694492597, 'intuitive_money_fmt': 0.00220620697712647, 'total_cost_money_fmt': 0.003244507357612701, 'more_money_fmt': 0.9943296668283159}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You just got in an argument, so you feel very emotional.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-8.76220989227295,-8.348492622375488,-6.2851409912109375,-5.636816024780273,-7.301870346069336,-6.957080841064453,-5.722487926483154,-4.76227331161499,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.050154944484885985, 'intuitive_money_fmt': 0.07080337071028513, 'total_cost_money_fmt': 0.2433497047607983, 'more_money_fmt': 0.6356919800440306}",-43.81105041503906,-41.742462158203125,-37.710845947265625,-22.547264099121094,-43.811222076416016,-41.74248504638672,-40.05741500854492,-33.335914611816406,more_money_fmt,True,False,False,"{'correct_money_fmt': 2.8183812941667536e-05, 'intuitive_money_fmt': 0.0002230698238768509, 'total_cost_money_fmt': 0.001202977330729327, 'more_money_fmt': 0.9985457690324522}"
crt1,21,A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost?,130.0,100,$15.0,$30.0,$130.00,$100.00,$15.00,$30.00,"<s>[INST] <<SYS>>
You just meditated, so you feel very calm.
<</SYS>>

Your task is to answer the following question. A silicone case and a lawnmower together cost $130. The silicone case costs $100 more than the lawnmower. How much does the lawnmower cost? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-9.453264236450195,-8.862055778503418,-6.136421203613281,-5.184953689575195,-7.877745151519775,-7.385061740875244,-6.260148048400879,-5.444128513336182,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0524172131301643, 'intuitive_money_fmt': 0.08579137207570689, 'total_cost_money_fmt': 0.2642332234595175, 'more_money_fmt': 0.5975581913346113}",-47.266319274902344,-44.310279846191406,-36.81852722167969,-20.73981475830078,-47.26647186279297,-44.31037139892578,-43.82103729248047,-38.1088981628418,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0001048482568832827, 'intuitive_money_fmt': 0.0020154839035925916, 'total_cost_money_fmt': 0.0032877170682157303, 'more_money_fmt': 0.9945919507713084}"
