task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are in a well-lit room, so you can see things clearly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.104661464691162,-6.705495357513428,-6.060794830322266,t,True,False,False,"{'correct': 0.18759054996042054, 'intuitive': 0.27961894599567394, 't': 0.5327905040439055}",-35.52330780029297,-33.5274772644043,-30.303974151611328,t,True,False,False,"{'correct': 0.005176805889439124, 'intuitive': 0.03809255203239955, 't': 0.9567306420781614}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are in a room that is sweltering, so you feel very uncomfortable.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.704934120178223,-6.278696060180664,-5.762330055236816,t,True,False,False,"{'correct': 0.1961498999087113, 'intuitive': 0.3004006916668967, 't': 0.503449408424392}",-33.5246696472168,-31.39348030090332,-28.8116512298584,t,True,False,False,"{'correct': 0.008277272126051463, 'intuitive': 0.06973503230424931, 't': 0.9219876955696993}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are in a room with a pleasant temperature, so you feel very comfortable.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.186141014099121,-6.753721714019775,-6.236119747161865,t,True,False,False,"{'correct': 0.19505550814883435, 'intuitive': 0.3005768540871152, 't': 0.5043676377640505}",-35.93070602416992,-33.76860809326172,-31.180599212646484,t,True,False,False,"{'correct': 0.007981739114063177, 'intuitive': 0.06935611041736718, 't': 0.9226621504685696}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You just got in an argument, so you feel very emotional.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.870356559753418,-6.46764612197876,-5.938780307769775,t,True,False,False,"{'correct': 0.19863415052692066, 'intuitive': 0.29713159780859966, 't': 0.5042342516644797}",-34.351783752441406,-32.33823013305664,-29.69390106201172,t,True,False,False,"{'correct': 0.008779435409966724, 'intuitive': 0.0657569731442451, 't': 0.9254635914457883}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You just meditated, so you feel very calm.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.063157558441162,-6.658446311950684,-6.154788017272949,t,True,False,False,"{'correct': 0.20083769878829472, 'intuitive': 0.30102952801533744, 't': 0.49813277319636773}",-35.31578826904297,-33.292232513427734,-30.773941040039062,t,True,False,False,"{'correct': 0.009762840539086316, 'intuitive': 0.07385761754475474, 't': 0.916379541916159}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are under time pressure, so you feel very rushed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.0063652992248535,-6.576120853424072,-5.960277557373047,t,True,False,False,"{'correct': 0.18573115099770837, 'intuitive': 0.2855864110957274, 't': 0.5286824379065642}",-35.03182601928711,-32.8806037902832,-29.801387786865234,t,True,False,False,"{'correct': 0.005089834624307458, 'intuitive': 0.043748948084234414, 't': 0.9511612172914581}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are not under time pressure, so you feel very relaxed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.1568427085876465,-6.7435197830200195,-6.190986156463623,t,True,False,False,"{'correct': 0.19459530820653892, 'intuitive': 0.2941956390839444, 't': 0.5112090527095168}",-35.78421401977539,-33.71759796142578,-30.954931259155273,t,True,False,False,"{'correct': 0.007461615328494268, 'intuitive': 0.05893222065656875, 't': 0.933606164014937}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very impatient person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",21,You are a very impatient person.,fast,impatient/patient,personality,-6.650045871734619,-6.25239896774292,-5.552264213562012,t,True,False,False,"{'correct': 0.18228790257905925, 'intuitive': 0.271302442755023, 't': 0.5464096546659177}",-33.25022888183594,-31.261995315551758,-27.761322021484375,t,True,False,False,"{'correct': 0.003995283115156294, 'intuitive': 0.029176045422934723, 't': 0.966828671461909}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very patient person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",22,You are a very patient person.,slow,impatient/patient,personality,-6.696902275085449,-6.287667751312256,-5.652034759521484,t,True,False,False,"{'correct': 0.18696178484304365, 'intuitive': 0.2815017771251743, 't': 0.5315364380317821}",-33.48451232910156,-31.438339233398438,-28.260173797607422,t,True,False,False,"{'correct': 0.005142009425564126, 'intuitive': 0.039790056229691825, 't': 0.955067934344744}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very impulsive person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.969386100769043,-6.616684913635254,-5.922930717468262,t,True,False,False,"{'correct': 0.18973727515571367, 'intuitive': 0.26997828775911414, 't': 0.5402844370851723}",-34.84693145751953,-33.08342361450195,-29.614652633666992,t,True,False,False,"{'correct': 0.00515326269333967, 'intuitive': 0.03005827176376791, 't': 0.9647884655428923}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very thoughtful person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.892382621765137,-6.51413631439209,-5.870976448059082,t,True,False,False,"{'correct': 0.19095559670243864, 'intuitive': 0.27874216935919055, 't': 0.5303022339383707}",-34.4619140625,-32.570682525634766,-29.354881286621094,t,True,False,False,"{'correct': 0.0057868016771368495, 'intuitive': 0.03835217683256592, 't': 0.9558610214902973}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very spontaneous person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.923497200012207,-6.557206153869629,-5.9269700050354,t,True,False,False,"{'correct': 0.19412827514308892, 'intuitive': 0.2800057668301973, 't': 0.5258659580267138}",-34.61748504638672,-32.78602981567383,-29.634849548339844,t,True,False,False,"{'correct': 0.006531625322961295, 'intuitive': 0.04077670832220312, 't': 0.9526916663548355}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very deliberate person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.769146919250488,-6.39445686340332,-5.754809379577637,t,True,False,False,"{'correct': 0.19186210907578385, 'intuitive': 0.27907121159962167, 't': 0.5290666793245945}",-33.845733642578125,-31.9722843170166,-28.774045944213867,t,True,False,False,"{'correct': 0.005989677113680226, 'intuitive': 0.038997082358436116, 't': 0.9550132405278836}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very carefree person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.603837490081787,-6.2380242347717285,-5.614365577697754,t,True,False,False,"{'correct': 0.19487480698688261, 'intuitive': 0.28094827909761166, 't': 0.5241769139155057}",-33.019187927246094,-31.190120697021484,-28.071826934814453,t,True,False,False,"{'correct': 0.006755343252470665, 'intuitive': 0.04207278164764148, 't': 0.9511718750998879}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very cautious person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.891661643981934,-6.502790927886963,-5.886104583740234,t,True,False,False,"{'correct': 0.1919848867636499, 'intuitive': 0.28323795373104765, 't': 0.5247771595053025}",-34.458309173583984,-32.513954162597656,-29.430522918701172,t,True,False,False,"{'correct': 0.006227272210197207, 'intuitive': 0.043523168278815395, 't': 0.9502495595109874}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very impatient individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.59942626953125,-6.172618389129639,-5.553316593170166,t,True,False,False,"{'correct': 0.18591114187490002, 'intuitive': 0.2848824696752211, 't': 0.5292063884498788}",-32.99713134765625,-30.86309242248535,-27.766582489013672,t,True,False,False,"{'correct': 0.005093094715891536, 'intuitive': 0.04303116282912965, 't': 0.9518757424549787}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very patient individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-6.8163628578186035,-6.4391961097717285,-5.808314800262451,t,True,False,False,"{'correct': 0.19236708863258398, 'intuitive': 0.2804995763557312, 't': 0.5271333350116848}",-34.08181381225586,-32.195980072021484,-29.041574478149414,t,True,False,False,"{'correct': 0.006169075706098401, 'intuitive': 0.04066560960500291, 't': 0.9531653146888988}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very impulsive individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.985072135925293,-6.6055145263671875,-5.939602851867676,t,True,False,False,"{'correct': 0.1884527098300764, 'intuitive': 0.2754496101888684, 't': 0.5360976799810552}",-34.92536163330078,-33.02757263183594,-29.698013305664062,t,True,False,False,"{'correct': 0.005155455687848921, 'intuitive': 0.03439270618120777, 't': 0.9604518381309433}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very thoughtful individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.771450996398926,-6.397764205932617,-5.763754844665527,t,True,False,False,"{'correct': 0.1925904740943428, 'intuitive': 0.27984974358444076, 't': 0.5275597823212165}",-33.85725402832031,-31.988821029663086,-28.818775177001953,t,True,False,False,"{'correct': 0.006183781020322671, 'intuitive': 0.0400593818145731, 't': 0.9537568371651043}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very spontaneous individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.003909111022949,-6.6068115234375,-5.982579231262207,t,True,False,False,"{'correct': 0.18995566428415106, 'intuitive': 0.2825592566500603, 't': 0.5274850790657886}",-35.01954650878906,-33.0340576171875,-29.91289710998535,t,True,False,False,"{'correct': 0.0057670527501909215, 'intuitive': 0.04199917827017905, 't': 0.95223376897963}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very deliberate individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.754080772399902,-6.364957332611084,-5.744584560394287,t,True,False,False,"{'correct': 0.19157437283066925, 'intuitive': 0.2827037537683475, 't': 0.5257218734009833}",-33.77040481567383,-31.824787139892578,-28.722923278808594,t,True,False,False,"{'correct': 0.006111424405328523, 'intuitive': 0.0427674606686987, 't': 0.9511211149259727}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very carefree individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.629767417907715,-6.246986389160156,-5.641427516937256,t,True,False,False,"{'correct': 0.19405691507472897, 'intuitive': 0.28455669736402317, 't': 0.5213863875612478}",-33.14883804321289,-31.23493194580078,-28.207138061523438,t,True,False,False,"{'correct': 0.006766468600127541, 'intuitive': 0.04587339977356521, 't': 0.9473601316263073}"
crt3,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",8 hours,7 hours,4 hours,"<s>GPT4 Correct System: You are a very cautious individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?<|end_of_turn|>GPT4 Correct Assistant:",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.978360652923584,-6.595385551452637,-5.994208812713623,t,True,False,False,"{'correct': 0.19446993063912066, 'intuitive': 0.2852176731883921, 't': 0.5203123961724871}",-34.89180374145508,-32.9769287109375,-29.971044540405273,t,True,False,False,"{'correct': 0.006901656289217944, 'intuitive': 0.04683526548822331, 't': 0.9462630782225587}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",0,,baseline,,,-5.375609397888184,-4.457646369934082,-5.4930853843688965,intuitive,False,False,True,"{'correct': 0.22761694092632384, 'intuitive': 0.569994755739211, 't': 0.20238830333446514}",-21.502437591552734,-17.830585479736328,-21.972341537475586,intuitive,False,False,True,"{'correct': 0.024420182779099724, 'intuitive': 0.960315681480027, 't': 0.015264135740873383}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: You tend to think shallowly, so you say what comes to mind first.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-5.397183895111084,-4.52924108505249,-5.442201137542725,intuitive,False,False,True,"{'correct': 0.23052169107724266, 'intuitive': 0.5491039525675394, 't': 0.22037435635521796}",-26.985919952392578,-22.64620590209961,-27.21100616455078,intuitive,False,False,True,"{'correct': 0.012741441500049562, 'intuitive': 0.9770851879178292, 't': 0.010173370582121238}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: You tend to think deeply, so you say what is most correct.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-5.019723415374756,-4.133827209472656,-5.049279689788818,intuitive,False,False,True,"{'correct': 0.2274778141171366, 'intuitive': 0.5516693808901125, 't': 0.22085280499275092}",-25.098617553710938,-20.66913604736328,-25.24639892578125,intuitive,False,False,True,"{'correct': 0.011661735505837614, 'intuitive': 0.97827862186126, 't': 0.010059642632902259}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: You tend to think quickly, so you say what comes to mind first.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-5.954140663146973,-5.053501605987549,-5.972606182098389,intuitive,False,False,True,"{'correct': 0.22507926007425347, 'intuitive': 0.5539595470573161, 't': 0.22096119286843052}",-29.770702362060547,-25.267507553100586,-29.8630313873291,intuitive,False,False,True,"{'correct': 0.01084398945437058, 'intuitive': 0.9792684057297782, 't': 0.009887604815851141}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: You tend to think carefully, so you say what is most correct.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-5.14919900894165,-4.269225120544434,-5.186890125274658,intuitive,False,False,True,"{'correct': 0.22863167717769597, 'intuitive': 0.5511936506478113, 't': 0.22017467217449266}",-25.745994567871094,-21.346126556396484,-25.934450149536133,intuitive,False,False,True,"{'correct': 0.012009364025011848, 'intuitive': 0.9780440328417579, 't': 0.009946603133230304}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: Your last meal was one day ago, so you are starving.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.521801948547363,-5.614148139953613,-6.598006248474121,intuitive,False,False,True,"{'correct': 0.2270081829308801, 'intuitive': 0.5626399333717969, 't': 0.21035188369732302}",-32.6090087890625,-28.07073974609375,-32.99003219604492,intuitive,False,False,True,"{'correct': 0.01050288578087245, 'intuitive': 0.9823219428275085, 't': 0.007175171391619049}"
crt3,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",6 months,5 months,3 months,"<s>GPT4 Correct System: Your last meal was one hour ago, so you are well-fed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-6.345655918121338,-5.412637233734131,-6.441504001617432,intuitive,False,False,True,"{'correct': 0.22468003923347019, 'intuitive': 0.5711752193941875, 't': 0.20414474137234234}",-31.72827911376953,-27.063186645507812,-32.20751953125,intuitive,False,False,True,"{'correct': 0.009276897716044398, 'intuitive': 0.9849783500932826, 't': 0.00574475219067299}"
