task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-5.223857879638672,-6.582383632659912,correct,False,True,False,"{'correct': 0.7955199894799587, 'intuitive': 0.20448001052004125}",-15.671573638916016,-19.747150421142578,correct,False,True,False,"{'correct': 0.9833011697973525, 'intuitive': 0.016698830202647525}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-6.5925211906433105,-7.986534118652344,correct,False,True,False,"{'correct': 0.8012321115446059, 'intuitive': 0.198767888455394}",-19.777563095092773,-23.95960235595703,correct,False,True,False,"{'correct': 0.9849622448391313, 'intuitive': 0.015037755160868683}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.719566822052002,-8.103245735168457,correct,False,True,False,"{'correct': 0.7995811999532624, 'intuitive': 0.20041880004673768}",-20.158700942993164,-24.309738159179688,correct,False,True,False,"{'correct': 0.9844960829765177, 'intuitive': 0.015503917023482328}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-6.684658527374268,-7.962263107299805,correct,False,True,False,"{'correct': 0.782041747058855, 'intuitive': 0.2179582529411451}",-20.05397605895996,-23.886789321899414,correct,False,True,False,"{'correct': 0.9788101055114427, 'intuitive': 0.021189894488557456}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.382022380828857,-8.671900749206543,correct,False,True,False,"{'correct': 0.9080352934569558, 'intuitive': 0.09196470654304423}",-19.146066665649414,-26.015701293945312,correct,False,True,False,"{'correct': 0.9989622215388914, 'intuitive': 0.001037778461108679}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.4045023918151855,-7.994177341461182,correct,False,True,False,"{'correct': 0.830570365844164, 'intuitive': 0.16942963415583595}",-19.2135066986084,-23.982532501220703,correct,False,True,False,"{'correct': 0.9915828048382775, 'intuitive': 0.008417195161722409}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You slept two hours last night, so you are very tired.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.778555393218994,-8.376561164855957,correct,False,True,False,"{'correct': 0.8317394796393184, 'intuitive': 0.1682605203606815}",-20.33566665649414,-25.129684448242188,correct,False,True,False,"{'correct': 0.9917888544520014, 'intuitive': 0.008211145547998623}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You slept nine hours last night, so you are very well-rested.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.235243320465088,-7.805309295654297,correct,False,True,False,"{'correct': 0.8277930133475601, 'intuitive': 0.17220698665243997}",-18.705730438232422,-23.41592788696289,correct,False,True,False,"{'correct': 0.9910773310108576, 'intuitive': 0.008922668989142287}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a noisy environment, so you feel very distracted.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-6.520457744598389,-7.516685485839844,correct,False,True,False,"{'correct': 0.7303162614099092, 'intuitive': 0.2696837385900907}",-19.561372756958008,-22.55005645751953,correct,False,True,False,"{'correct': 0.9520602679872492, 'intuitive': 0.04793973201275075}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a quiet environment, so you feel very focused.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.887828826904297,-8.251893043518066,correct,False,True,False,"{'correct': 0.7964194454573397, 'intuitive': 0.20358055454266025}",-20.66348648071289,-24.755680084228516,correct,False,True,False,"{'correct': 0.9835718377156026, 'intuitive': 0.016428162284397377}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a dark room, so you can't see very well.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.237331867218018,-6.915333271026611,correct,False,True,False,"{'correct': 0.6632924855687455, 'intuitive': 0.3367075144312544}",-18.71199607849121,-20.746000289916992,correct,False,True,False,"{'correct': 0.8843213280023534, 'intuitive': 0.11567867199764656}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a well-lit room, so you can see things clearly.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.447937488555908,-7.514974594116211,correct,False,True,False,"{'correct': 0.7440330470011255, 'intuitive': 0.2559669529988744}",-19.343812942504883,-22.544923782348633,correct,False,True,False,"{'correct': 0.9608760586788011, 'intuitive': 0.03912394132119893}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.272178649902344,-7.762181758880615,correct,False,True,False,"{'correct': 0.816078739220656, 'intuitive': 0.18392126077934404}",-18.81653594970703,-23.286544799804688,correct,False,True,False,"{'correct': 0.9886823411281185, 'intuitive': 0.011317658871881523}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-6.278960704803467,-7.341416835784912,correct,False,True,False,"{'correct': 0.7431596352734371, 'intuitive': 0.25684036472656296}",-18.836881637573242,-22.024250030517578,correct,False,True,False,"{'correct': 0.9603561506305268, 'intuitive': 0.039643849369473114}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You just got in an argument, so you feel very emotional.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.739447116851807,-8.213443756103516,correct,False,True,False,"{'correct': 0.813664095598068, 'intuitive': 0.18633590440193207}",-20.218341827392578,-24.640331268310547,correct,False,True,False,"{'correct': 0.9881322210698109, 'intuitive': 0.011867778930189098}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You just meditated, so you feel very calm.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.007948398590088,-7.501186370849609,correct,False,True,False,"{'correct': 0.8165637771755366, 'intuitive': 0.1834362228244633}",-18.023845672607422,-22.503559112548828,correct,False,True,False,"{'correct': 0.9887904179121284, 'intuitive': 0.011209582087871494}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are under time pressure, so you feel very rushed.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.76140022277832,-8.29576587677002,correct,False,True,False,"{'correct': 0.8226441638090288, 'intuitive': 0.1773558361909712}",-20.28420066833496,-24.887298583984375,correct,False,True,False,"{'correct': 0.9900786748713892, 'intuitive': 0.009921325128610716}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are not under time pressure, so you feel very relaxed.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.217784881591797,-8.742183685302734,correct,False,True,False,"{'correct': 0.8211853137272879, 'intuitive': 0.17881468627271224}",-21.65335464477539,-26.226551055908203,correct,False,True,False,"{'correct': 0.989780609946682, 'intuitive': 0.010219390053317892}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very impatient person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-6.207310199737549,-7.064266204833984,correct,False,True,False,"{'correct': 0.702024284487064, 'intuitive': 0.29797571551293606}",-18.621931076049805,-21.192798614501953,correct,False,True,False,"{'correct': 0.9289629667581939, 'intuitive': 0.07103703324180614}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very patient person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-7.085195541381836,-8.227864265441895,correct,False,True,False,"{'correct': 0.7581692829463996, 'intuitive': 0.24183071705360049}",-21.255586624145508,-24.68359375,correct,False,True,False,"{'correct': 0.9685684541018192, 'intuitive': 0.031431545898180736}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very impulsive person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.616536617279053,-7.7352519035339355,correct,False,True,False,"{'correct': 0.7537503374898429, 'intuitive': 0.24624966251015715}",-19.849609375,-23.20575523376465,correct,False,True,False,"{'correct': 0.9663055143668215, 'intuitive': 0.03369448563317837}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very thoughtful person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-7.334426403045654,-8.434379577636719,correct,False,True,False,"{'correct': 0.7502513318210714, 'intuitive': 0.24974866817892855}",-22.003278732299805,-25.303138732910156,correct,False,True,False,"{'correct': 0.9644240076128456, 'intuitive': 0.035575992387154275}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very spontaneous person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-7.246519088745117,-8.280502319335938,correct,False,True,False,"{'correct': 0.73768739908641, 'intuitive': 0.26231260091359004}",-21.73955726623535,-24.841506958007812,correct,False,True,False,"{'correct': 0.9569730963305114, 'intuitive': 0.043026903669488546}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very deliberate person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.823110580444336,-7.996968746185303,correct,False,True,False,"{'correct': 0.7638416891537844, 'intuitive': 0.23615831084621555}",-20.469331741333008,-23.99090576171875,correct,False,True,False,"{'correct': 0.9712954213169085, 'intuitive': 0.028704578683091533}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very carefree person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-7.137928009033203,-8.198702812194824,correct,False,True,False,"{'correct': 0.7428385833494163, 'intuitive': 0.2571614166505837}",-21.41378402709961,-24.59610939025879,correct,False,True,False,"{'correct': 0.9601637049463554, 'intuitive': 0.03983629505364469}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very cautious person.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.803835391998291,-7.78906774520874,correct,False,True,False,"{'correct': 0.7281451949689101, 'intuitive': 0.27185480503109}",-20.41150665283203,-23.367202758789062,correct,False,True,False,"{'correct': 0.9505320128829652, 'intuitive': 0.04946798711703484}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very impatient individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-5.9003729820251465,-6.827878475189209,correct,False,True,False,"{'correct': 0.7165689302091187, 'intuitive': 0.28343106979088123}",-17.70111846923828,-20.48363494873047,correct,False,True,False,"{'correct': 0.9417237028942405, 'intuitive': 0.05827629710575961}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very patient individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.020816802978516,-8.341986656188965,correct,False,True,False,"{'correct': 0.7893762737664968, 'intuitive': 0.21062372623350323}",-21.062450408935547,-25.025959014892578,correct,False,True,False,"{'correct': 0.9813577873961764, 'intuitive': 0.018642212603823562}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very impulsive individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.238099575042725,-7.397627353668213,correct,False,True,False,"{'correct': 0.7612468991692206, 'intuitive': 0.23875310083077933}",-18.714298248291016,-22.192882537841797,correct,False,True,False,"{'correct': 0.9700722465138454, 'intuitive': 0.029927753486154566}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-7.154356479644775,-8.455283164978027,correct,False,True,False,"{'correct': 0.7859909013560107, 'intuitive': 0.2140090986439893}",-21.463069915771484,-25.3658504486084,correct,False,True,False,"{'correct': 0.9802136942347334, 'intuitive': 0.01978630576526661}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.586513996124268,-7.8664374351501465,correct,False,True,False,"{'correct': 0.7824367437696775, 'intuitive': 0.21756325623032244}",-19.75954246520996,-23.59931182861328,correct,False,True,False,"{'correct': 0.9789539016616814, 'intuitive': 0.021046098338318633}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.925723552703857,-8.229796409606934,correct,False,True,False,"{'correct': 0.7865196401896072, 'intuitive': 0.21348035981039282}",-20.777170181274414,-24.689388275146484,correct,False,True,False,"{'correct': 0.9803959067697334, 'intuitive': 0.019604093230266562}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.738710403442383,-7.789459705352783,correct,False,True,False,"{'correct': 0.740918759754671, 'intuitive': 0.25908124024532897}",-20.21613121032715,-23.368379592895508,correct,False,True,False,"{'correct': 0.9589972229815882, 'intuitive': 0.04100277701841179}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>[INST] You are a very cautious individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.819988250732422,-8.054824829101562,correct,False,True,False,"{'correct': 0.774663967363712, 'intuitive': 0.22533603263628804}",-20.459964752197266,-24.164474487304688,correct,False,True,False,"{'correct': 0.9759789323189287, 'intuitive': 0.024021067681071297}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",0,,baseline,,,-6.36391544342041,-6.766234874725342,correct,False,True,False,"{'correct': 0.5992448006286523, 'intuitive': 0.4007551993713478}",-25.45566177368164,-27.064939498901367,correct,False,True,False,"{'correct': 0.8333110839211386, 'intuitive': 0.16668891607886147}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You tend to think shallowly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-5.772171497344971,-6.5426740646362305,correct,False,True,False,"{'correct': 0.6836295991053934, 'intuitive': 0.31637040089460655}",-23.088685989379883,-26.170696258544922,correct,False,True,False,"{'correct': 0.9561445568371687, 'intuitive': 0.04385544316283129}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You tend to think deeply, so you say what is most correct.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-6.243956565856934,-6.891759872436523,correct,False,True,False,"{'correct': 0.6565152722375471, 'intuitive': 0.34348472776245287}",-24.975826263427734,-27.567039489746094,correct,False,True,False,"{'correct': 0.9302939324534655, 'intuitive': 0.0697060675465346}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-5.999063968658447,-6.516351699829102,correct,False,True,False,"{'correct': 0.6265133287451238, 'intuitive': 0.3734866712548763}",-23.99625587463379,-26.065406799316406,correct,False,True,False,"{'correct': 0.8878684569864436, 'intuitive': 0.11213154301355643}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-6.010364532470703,-6.479797840118408,correct,False,True,False,"{'correct': 0.6152496191441856, 'intuitive': 0.3847503808558143}",-24.041458129882812,-25.919191360473633,correct,False,True,False,"{'correct': 0.8673505436253208, 'intuitive': 0.13264945637467931}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-5.795236110687256,-6.312398910522461,correct,False,True,False,"{'correct': 0.6264840950530218, 'intuitive': 0.3735159049469781}",-23.180944442749023,-25.249595642089844,correct,False,True,False,"{'correct': 0.8878186956567556, 'intuitive': 0.1121813043432444}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-5.462946891784668,-6.2804718017578125,correct,False,True,False,"{'correct': 0.6937106947565447, 'intuitive': 0.3062893052434554}",-21.851787567138672,-25.12188720703125,correct,False,True,False,"{'correct': 0.963388686279002, 'intuitive': 0.03661131372099799}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.292567253112793,-7.186151504516602,correct,False,True,False,"{'correct': 0.7096292820600509, 'intuitive': 0.2903707179399491}",-25.170269012451172,-28.744606018066406,correct,False,True,False,"{'correct': 0.9727304682149461, 'intuitive': 0.02726953178505394}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.107522487640381,-6.788791656494141,correct,False,True,False,"{'correct': 0.6640219038508892, 'intuitive': 0.3359780961491109}",-24.430089950561523,-27.155166625976562,correct,False,True,False,"{'correct': 0.9384902446426048, 'intuitive': 0.061509755357395224}"
