task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very cautious person.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-5.884507179260254,-2.6162774562835693,-4.237362861633301,-8.061105728149414,-5.884507179260254,-2.6162774562835693,-5.348817825317383,-8.09330940246582,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.034384040858342395, 'intuitive_money_fmt': 0.9030900315600797, 'total_cost_money_fmt': 0.05874945533792867, 'more_money_fmt': 0.003776472243649234}",-29.422534942626953,-13.081387519836426,-16.949451446533203,-16.122211456298828,-29.422534942626953,-13.081387519836426,-26.744089126586914,-40.46654510498047,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.000724307761198e-08, 'intuitive_money_fmt': 0.9999987548905627, 'total_cost_money_fmt': 1.1651009156056304e-06, 'more_money_fmt': 1.27872346287608e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very impatient individual, so you tend to think quickly.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-4.6763763427734375,-1.4627774953842163,-4.613646984100342,-5.843469619750977,-4.6763763427734375,-1.4627774953842163,-4.3672871589660645,-6.988389492034912,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.036590271840652715, 'intuitive_money_fmt': 0.9099423590149046, 'total_cost_money_fmt': 0.04984267736216864, 'more_money_fmt': 0.0036246917822739698}",-23.381881713867188,-7.313887596130371,-18.454587936401367,-11.686939239501953,-23.381881713867188,-7.313887596130371,-21.836435317993164,-34.94194793701172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.0513772117582684e-07, 'intuitive_money_fmt': 0.9999994017585522, 'total_cost_money_fmt': 4.931027237005556e-07, 'more_money_fmt': 1.0029645624552991e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very patient individual, so you tend to think carefully.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-5.992303848266602,-2.7654311656951904,-5.364623069763184,-8.3545560836792,-5.992303848266602,-2.7654311656951904,-5.575776100158691,-8.11248779296875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.03592287111281934, 'intuitive_money_fmt': 0.9052823224587077, 'total_cost_money_fmt': 0.05448371878266566, 'more_money_fmt': 0.004311087645807222}",-29.961519241333008,-13.827156066894531,-21.458492279052734,-16.7091121673584,-29.961519241333008,-13.827156066894531,-27.878881454467773,-40.56243896484375,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 9.838632044325699e-08, 'intuitive_money_fmt': 0.9999991120009079, 'total_cost_money_fmt': 7.896103227091582e-07, 'more_money_fmt': 2.4491409489279383e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very impulsive individual, so you tend to think quickly.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-5.221923828125,-1.9341272115707397,-4.719393730163574,-6.2496161460876465,-5.221923828125,-1.9341272115707397,-4.84692907333374,-7.589779853820801,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.03409193712846705, 'intuitive_money_fmt': 0.9131110681335797, 'total_cost_money_fmt': 0.04960321564972045, 'more_money_fmt': 0.0031937790882327587}",-26.109619140625,-9.670636177062988,-18.877574920654297,-12.499232292175293,-26.109619140625,-9.670636177062988,-24.23464584350586,-37.94889831542969,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.255046057986053e-08, 'intuitive_money_fmt': 0.999999454373218, 'total_cost_money_fmt': 4.73075797882579e-07, 'more_money_fmt': 5.234877924398207e-13}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.080073356628418,-2.82299542427063,-4.940318584442139,-8.491331100463867,-6.080073356628418,-2.82299542427063,-5.723451137542725,-8.361589431762695,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.035082604501424, 'intuitive_money_fmt': 0.9112190712485482, 'total_cost_money_fmt': 0.050115364035742606, 'more_money_fmt': 0.0035829602142853903}",-30.400365829467773,-14.11497688293457,-19.761274337768555,-16.982662200927734,-30.400365829467773,-14.11497688293457,-28.61725616455078,-41.807945251464844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.459509638819971e-08, 'intuitive_money_fmt': 0.9999994122048382, 'total_cost_money_fmt': 5.03199125513953e-07, 'more_money_fmt': 9.399319119878305e-13}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.230201721191406,-1.954535722732544,-4.640971660614014,-6.580933094024658,-5.230201721191406,-1.954535722732544,-4.69645357131958,-7.377954006195068,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.034149622133231486, 'intuitive_money_fmt': 0.9036277724895706, 'total_cost_money_fmt': 0.058235764185654314, 'more_money_fmt': 0.0039868411915435905}",-26.15100860595703,-9.77267837524414,-18.563886642456055,-13.161866188049316,-26.15100860595703,-9.77267837524414,-23.482267379760742,-36.8897705078125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.708698174966486e-08, 'intuitive_money_fmt': 0.9999988111780067, 'total_cost_money_fmt': 1.11173333967981e-06, 'more_money_fmt': 1.6718449791378528e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.003232479095459,-2.74882173538208,-4.890707492828369,-8.20144271850586,-6.003232479095459,-2.74882173538208,-5.576744079589844,-8.223089218139648,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.03503260236599745, 'intuitive_money_fmt': 0.9074966437642995, 'total_cost_money_fmt': 0.05366534902002553, 'more_money_fmt': 0.003805404849677477}",-30.016162872314453,-13.744108200073242,-19.562829971313477,-16.40288543701172,-30.016162872314453,-13.744108200073242,-27.88372039794922,-41.115447998046875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.573064581561983e-08, 'intuitive_money_fmt': 0.9999991910919077, 'total_cost_money_fmt': 7.231761500412588e-07, 'more_money_fmt': 1.2965157954204313e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-5.159571647644043,-1.882455587387085,-5.011214733123779,-6.233220100402832,-5.159571647644043,-1.882455587387085,-4.6836371421813965,-7.378106594085693,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.03422603254378627, 'intuitive_money_fmt': 0.9069638569029915, 'total_cost_money_fmt': 0.055087401685381225, 'more_money_fmt': 0.0037227088678409817}",-25.79785919189453,-9.412278175354004,-20.044858932495117,-12.466440200805664,-25.79785919189453,-9.412278175354004,-23.41818618774414,-36.890533447265625,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.653008390926935e-08, 'intuitive_money_fmt': 0.9999990968389768, 'total_cost_money_fmt': 8.266297741038251e-07, 'more_money_fmt': 1.165051090841331e-12}"
crt1,23,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,5.4,5,$0.20,$0.40,$5.40,$5.00,$0.20,$0.40,"<s>[INST] You are a very cautious individual, so you tend to think carefully.

Your task is to answer the following question. A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.063450813293457,-2.813304901123047,-5.0598320960998535,-8.102352142333984,-6.063450813293457,-2.813304901123047,-5.591504096984863,-8.227246284484863,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.035072824404517124, 'intuitive_money_fmt': 0.9046720562818334, 'total_cost_money_fmt': 0.05622566433445787, 'more_money_fmt': 0.004029454979191605}",-30.31725311279297,-14.066524505615234,-20.239328384399414,-16.20470428466797,-30.31725311279297,-14.066524505615234,-27.95751953125,-41.13623046875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.757855962924915e-08, 'intuitive_money_fmt': 0.999998985126495, 'total_cost_money_fmt': 9.272931923739279e-07, 'more_money_fmt': 1.7529746377455771e-12}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,<s>[INST] Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST],0,,baseline,,,-8.797409057617188,-6.9722185134887695,-7.185916900634766,-6.622705936431885,-7.331175327301025,-5.810182094573975,-7.618964195251465,-8.245741844177246,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.14864630213046542, 'intuitive_money_fmt': 0.6803197481438731, 'total_cost_money_fmt': 0.11147282116661378, 'more_money_fmt': 0.059561128559047674}",-43.98704528808594,-34.86109161376953,-43.115501403808594,-26.49082374572754,-43.98705291748047,-34.86109161376953,-53.33274841308594,-57.720191955566406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00010879228765943429, 'intuitive_money_fmt': 0.9998911980922272, 'total_cost_money_fmt': 9.501980302736876e-09, 'more_money_fmt': 1.181331013482505e-10}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You tend to think shallowly, so you say what comes to mind first.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-7.6788153648376465,-5.512241363525391,-6.105344295501709,-5.226049423217773,-6.399013042449951,-4.593534469604492,-7.312464237213135,-7.003113746643066,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.12452392924985684, 'intuitive_money_fmt': 0.7574643496378964, 'total_cost_money_fmt': 0.049951208824033394, 'more_money_fmt': 0.06806051228821325}",-38.39407730102539,-27.561206817626953,-36.63206481933594,-20.904197692871094,-38.39407730102539,-27.561206817626953,-51.18724822998047,-49.02179718017578,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.9739472956131638e-05, 'intuitive_money_fmt': 0.9999802599937915, 'total_cost_money_fmt': 5.48696275603353e-11, 'more_money_fmt': 4.783826872766848e-10}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You tend to think deeply, so you say what is most correct.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-8.94987678527832,-6.8321380615234375,-7.022833347320557,-6.511592388153076,-7.458230495452881,-5.693448543548584,-8.15295696258545,-7.733893394470215,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.12347845977600298, 'intuitive_money_fmt': 0.7211510946788231, 'total_cost_money_fmt': 0.06164180290404883, 'more_money_fmt': 0.09372864264112525}",-44.74938201904297,-34.16069030761719,-42.137001037597656,-26.046369552612305,-44.74938201904297,-34.16069030761719,-57.070701599121094,-54.13725280761719,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.5198731230843e-05, 'intuitive_money_fmt': 0.9999747990465112, 'total_cost_money_fmt': 1.1227875051692839e-10, 'more_money_fmt': 2.1099792971769756e-09}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.689385890960693,-5.311675071716309,-6.561183929443359,-5.875358581542969,-6.4078216552734375,-4.426395893096924,-7.369972229003906,-7.1924729347229,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10999374698474951, 'intuitive_money_fmt': 0.7977930921100042, 'total_cost_money_fmt': 0.042025347361523545, 'more_money_fmt': 0.050187813543722724}",-38.446929931640625,-26.55837631225586,-39.367103576660156,-23.501434326171875,-38.446929931640625,-26.55837631225586,-51.589805603027344,-50.34730911254883,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 6.868529728189189e-06, 'intuitive_money_fmt': 0.9999931314101912, 'total_cost_money_fmt': 1.3458151158111018e-11, 'more_money_fmt': 4.6622415603967095e-11}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-8.750316619873047,-6.582993507385254,-6.8800506591796875,-6.21806526184082,-7.291930675506592,-5.485827922821045,-7.948848247528076,-7.559760570526123,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.11947196201206713, 'intuitive_money_fmt': 0.7271875840025797, 'total_cost_money_fmt': 0.061939874247161186, 'more_money_fmt': 0.09140057973819202}",-43.751583099365234,-32.91496658325195,-41.280303955078125,-24.87226104736328,-43.751583099365234,-32.91496658325195,-55.641937255859375,-52.9183235168457,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.966566799042848e-05, 'intuitive_money_fmt': 0.9999803321429719, 'total_cost_money_fmt': 1.3483216398826388e-10, 'more_money_fmt': 2.0542056645724664e-09}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-7.726351261138916,-6.10460901260376,-6.6092987060546875,-5.1719794273376465,-6.438625812530518,-5.087173938751221,-7.098751544952393,-7.200618267059326,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.17104098286230157, 'intuitive_money_fmt': 0.6607364639769476, 'total_cost_money_fmt': 0.08839164585074089, 'more_money_fmt': 0.07983090731000995}",-38.63175582885742,-30.52304458618164,-39.655792236328125,-20.687917709350586,-38.63175582885742,-30.52304458618164,-49.691261291503906,-50.404327392578125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00030081589920511717, 'intuitive_money_fmt': 0.9996991770466334, 'total_cost_money_fmt': 4.733894680667154e-09, 'more_money_fmt': 2.320266761191296e-09}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.888365268707275,-6.125695705413818,-6.659538269042969,-5.230647087097168,-6.57363748550415,-5.104746341705322,-7.24171781539917,-7.187849998474121,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.15629459814747393, 'intuitive_money_fmt': 0.6790086181084748, 'total_cost_money_fmt': 0.08013096399762248, 'more_money_fmt': 0.08456581974642875}",-39.44182586669922,-30.62847900390625,-39.95722961425781,-20.922588348388672,-39.44182586669922,-30.62847900390625,-50.69202423095703,-50.31494903564453,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00014871250818621518, 'intuitive_money_fmt': 0.9998512827381029, 'total_cost_money_fmt': 1.9339641914379047e-09, 'more_money_fmt': 2.819746752633498e-09}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-8.274991989135742,-6.268149375915527,-6.840856075286865,-5.292741298675537,-6.895827770233154,-5.2234578132629395,-7.242005825042725,-7.466378688812256,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13162444743138557, 'intuitive_money_fmt': 0.7008702164880667, 'total_cost_money_fmt': 0.09310936012077847, 'more_money_fmt': 0.0743959759597693}",-41.374961853027344,-31.34074592590332,-41.045135498046875,-21.17096519470215,-41.37496566772461,-31.34074592590332,-50.69404220581055,-52.264652252197266,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.387071177622549e-05, 'intuitive_money_fmt': 0.9999561245349948, 'total_cost_money_fmt': 3.935058233481669e-09, 'more_money_fmt': 8.181706334567676e-10}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-8.613112449645996,-6.687042236328125,-7.072534084320068,-6.387791633605957,-7.1775946617126465,-5.572535037994385,-7.518904685974121,-7.918107032775879,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13955050508778497, 'intuitive_money_fmt': 0.6947042414335622, 'total_cost_money_fmt': 0.0991978712728957, 'more_money_fmt': 0.06654738220575694}",-43.0655632019043,-33.435211181640625,-42.435203552246094,-25.551166534423828,-43.06556701660156,-33.435211181640625,-52.63233184814453,-55.42675018310547,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 6.569934899005637e-05, 'intuitive_money_fmt': 0.9999342957696048, 'total_cost_money_fmt': 4.6001065398025926e-09, 'more_money_fmt': 2.81298507026401e-10}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You slept two hours last night, so you are very tired.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-8.34264850616455,-6.338720321655273,-6.650327205657959,-5.0758256912231445,-6.952207088470459,-5.282267093658447,-7.214870452880859,-6.978268146514893,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.12414456054797585, 'intuitive_money_fmt': 0.6594371658998427, 'total_cost_money_fmt': 0.09546725728421862, 'more_money_fmt': 0.12095101626796287}",-41.71324157714844,-31.693601608276367,-39.90196228027344,-20.303302764892578,-41.71324157714844,-31.693601608276367,-50.504093170166016,-48.847877502441406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.451499197978578e-05, 'intuitive_money_fmt': 0.9999554427573157, 'total_cost_money_fmt': 6.771548001356939e-09, 'more_money_fmt': 3.547915654769711e-08}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You slept nine hours last night, so you are very well-rested.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-8.438942909240723,-6.397370338439941,-6.819068908691406,-5.605690002441406,-7.03245210647583,-5.331141948699951,-7.5614166259765625,-7.691475868225098,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13179233386586542, 'intuitive_money_fmt': 0.72237010131168, 'total_cost_money_fmt': 0.0776539902548468, 'more_money_fmt': 0.06818357456760783}",-42.1947135925293,-31.986852645874023,-40.91441345214844,-22.422760009765625,-42.1947135925293,-31.986852645874023,-52.92991638183594,-53.84033203125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.687791017674091e-05, 'intuitive_money_fmt': 0.9999631209642195, 'total_cost_money_fmt': 8.026514020906174e-10, 'more_money_fmt': 3.229523699314961e-10}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You are in a noisy environment, so you feel very distracted.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-8.826152801513672,-6.671637058258057,-6.787808895111084,-5.715344429016113,-7.355128765106201,-5.55969762802124,-7.296806812286377,-7.381053447723389,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1104175026413315, 'intuitive_money_fmt': 0.6649419853532565, 'total_cost_money_fmt': 0.11704876145109254, 'more_money_fmt': 0.10759175055431938}",-44.13076400756836,-33.358184814453125,-40.72685241699219,-22.861377716064453,-44.13077163696289,-33.358184814453125,-51.0776481628418,-51.66737365722656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.0966013834398686e-05, 'intuitive_money_fmt': 0.9999790026453194, 'total_cost_money_fmt': 2.016163398944829e-08, 'more_money_fmt': 1.1179212160536871e-08}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You are in a quiet environment, so you feel very focused.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.783891677856445,-6.926352500915527,-7.127542018890381,-6.4076642990112305,-7.319909572601318,-5.771960735321045,-7.438864707946777,-7.865047454833984,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13948118864969802, 'intuitive_money_fmt': 0.6558148977476421, 'total_cost_money_fmt': 0.12383804316914584, 'more_money_fmt': 0.0808658704335141}",-43.919456481933594,-34.63176345825195,-42.76525115966797,-25.630657196044922,-43.919456481933594,-34.63176345825195,-52.072052001953125,-55.05533218383789,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 9.2547770979054e-05, 'intuitive_money_fmt': 0.9999074242271492, 'total_cost_money_fmt': 2.6652546864317824e-08, 'more_money_fmt': 1.3493250862131882e-09}"
crt1,24,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,540.0,500,$20.0,$40.0,$540.00,$500.00,$20.00,$40.00,"<s>[INST] You are in a dark room, so you can't see very well.

Your task is to answer the following question. A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-8.646418571472168,-6.596395969390869,-7.239285945892334,-6.851457595825195,-7.205348968505859,-5.4969964027404785,-7.80689001083374,-7.987216472625732,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13288369642616205, 'intuitive_money_fmt': 0.7334994505185826, 'total_cost_money_fmt': 0.07281582007863059, 'more_money_fmt': 0.06080103297662477}",-43.232093811035156,-32.98197937011719,-43.43571472167969,-27.40583038330078,-43.232093811035156,-32.98197937011719,-54.648231506347656,-55.91051483154297,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.5352204896839854e-05, 'intuitive_money_fmt': 0.9999646472954371, 'total_cost_money_fmt': 3.894492752352515e-10, 'more_money_fmt': 1.1021690646761297e-10}"
