task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.826213836669922,-7.154438495635986,correct,False,True,False,"{'correct': 0.58132734642432, 'intuitive': 0.4186726535756799}",-27.304855346679688,-28.617753982543945,correct,False,True,False,"{'correct': 0.7879977983068925, 'intuitive': 0.21200220169310752}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.910046577453613,-7.369182586669922,correct,False,True,False,"{'correct': 0.6128091935075531, 'intuitive': 0.38719080649244686}",-27.640186309814453,-29.476730346679688,correct,False,True,False,"{'correct': 0.8625394638394825, 'intuitive': 0.1374605361605174}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.984404563903809,-7.496214866638184,correct,False,True,False,"{'correct': 0.6252307557120331, 'intuitive': 0.374769244287967}",-27.937618255615234,-29.984859466552734,correct,False,True,False,"{'correct': 0.8856685614877784, 'intuitive': 0.11433143851222154}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very impatient person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",21,You are a very impatient person.,fast,impatient/patient,personality,-6.398923873901367,-7.002077579498291,correct,False,True,False,"{'correct': 0.6463774924856421, 'intuitive': 0.3536225075143578}",-25.59569549560547,-28.008310317993164,correct,False,True,False,"{'correct': 0.9177842025170713, 'intuitive': 0.08221579748292882}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very patient person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",22,You are a very patient person.,slow,impatient/patient,personality,-6.784102439880371,-7.314380645751953,correct,False,True,False,"{'correct': 0.6295479967323058, 'intuitive': 0.3704520032676942}",-27.136409759521484,-29.257522583007812,correct,False,True,False,"{'correct': 0.8929383613488113, 'intuitive': 0.10706163865118871}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very impulsive person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.348502159118652,-6.9872846603393555,correct,False,True,False,"{'correct': 0.6544781915135931, 'intuitive': 0.34552180848640685}",-25.39400863647461,-27.949138641357422,correct,False,True,False,"{'correct': 0.9279173978837403, 'intuitive': 0.07208260211625982}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very thoughtful person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.9393510818481445,-7.4888200759887695,correct,False,True,False,"{'correct': 0.6340123848201431, 'intuitive': 0.3659876151798569}",-27.757404327392578,-29.955280303955078,correct,False,True,False,"{'correct': 0.9000586106567182, 'intuitive': 0.0999413893432818}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very spontaneous person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.763852119445801,-7.380945205688477,correct,False,True,False,"{'correct': 0.6495571280651371, 'intuitive': 0.3504428719348629}",-27.055408477783203,-29.523780822753906,correct,False,True,False,"{'correct': 0.921894646171899, 'intuitive': 0.07810535382810097}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very deliberate person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.99199104309082,-7.5927815437316895,correct,False,True,False,"{'correct': 0.6458371394836854, 'intuitive': 0.3541628605163147}",-27.96796417236328,-30.371126174926758,correct,False,True,False,"{'correct': 0.9170681044301393, 'intuitive': 0.08293189556986066}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very carefree person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.43653678894043,-7.003026008605957,correct,False,True,False,"{'correct': 0.63795268689797, 'intuitive': 0.36204731310202987}",-25.74614715576172,-28.012104034423828,correct,False,True,False,"{'correct': 0.9060180834326275, 'intuitive': 0.09398191656737252}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very cautious person. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",28,You are a very cautious person.,slow,carefree/cautious,personality,-7.066891670227051,-7.5654120445251465,correct,False,True,False,"{'correct': 0.6221115507169594, 'intuitive': 0.3778884492830405}",-28.267566680908203,-30.261648178100586,correct,False,True,False,"{'correct': 0.8801742713162705, 'intuitive': 0.11982572868372957}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.496936321258545,-7.0288405418396,correct,False,True,False,"{'correct': 0.6299271315723772, 'intuitive': 0.37007286842762277}",-25.98774528503418,-28.1153621673584,correct,False,True,False,"{'correct': 0.8935585585379211, 'intuitive': 0.10644144146207894}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.134943962097168,-7.586531639099121,correct,False,True,False,"{'correct': 0.6110166520055839, 'intuitive': 0.3889833479944162}",-28.539775848388672,-30.346126556396484,correct,False,True,False,"{'correct': 0.8589202456579856, 'intuitive': 0.14107975434201442}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.454177379608154,-6.960799694061279,correct,False,True,False,"{'correct': 0.6240143329480741, 'intuitive': 0.3759856670519259}",-25.816709518432617,-27.843198776245117,correct,False,True,False,"{'correct': 0.8835503468282677, 'intuitive': 0.11644965317173225}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-7.169691562652588,-7.656620502471924,correct,False,True,False,"{'correct': 0.6193827026639152, 'intuitive': 0.38061729733608485}",-28.67876625061035,-30.626482009887695,correct,False,True,False,"{'correct': 0.8751973549346334, 'intuitive': 0.12480264506536669}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.842592239379883,-7.288388252258301,correct,False,True,False,"{'correct': 0.609639234690936, 'intuitive': 0.390360765309064}",-27.37036895751953,-29.153553009033203,correct,False,True,False,"{'correct': 0.8560895866507349, 'intuitive': 0.14391041334926505}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-7.172637939453125,-7.682088851928711,correct,False,True,False,"{'correct': 0.6246777467164083, 'intuitive': 0.3753222532835917}",-28.6905517578125,-30.728355407714844,correct,False,True,False,"{'correct': 0.8847094324251331, 'intuitive': 0.11529056757486679}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.7325849533081055,-7.184730052947998,correct,False,True,False,"{'correct': 0.611149129398388, 'intuitive': 0.38885087060161205}",-26.930339813232422,-28.738920211791992,correct,False,True,False,"{'correct': 0.8591902150506446, 'intuitive': 0.14080978494935534}"
crt2,26,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",6 hours,4 hours,"<s>GPT4 Correct User: You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?<|end_of_turn|>GPT4 Correct Assistant:",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.210288047790527,-7.640050411224365,correct,False,True,False,"{'correct': 0.6058169215865654, 'intuitive': 0.39418307841343464}",-28.84115219116211,-30.56020164489746,correct,False,True,False,"{'correct': 0.8480063594634477, 'intuitive': 0.15199364053655226}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",0,,baseline,,,-6.520948886871338,-7.161221504211426,correct,False,True,False,"{'correct': 0.6548150835283999, 'intuitive': 0.34518491647160016}",-32.60474395751953,-35.80610656738281,correct,False,True,False,"{'correct': 0.9608855224360623, 'intuitive': 0.03911447756393783}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-6.042782306671143,-6.749936103820801,correct,False,True,False,"{'correct': 0.6697719482821621, 'intuitive': 0.3302280517178378}",-30.213911056518555,-33.74967956542969,correct,False,True,False,"{'correct': 0.9716885360819143, 'intuitive': 0.028311463918085797}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You tend to think deeply, so you say what is most correct. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-6.640028476715088,-7.103845119476318,correct,False,True,False,"{'correct': 0.6139191984235166, 'intuitive': 0.3860808015764833}",-33.20014190673828,-35.51922607421875,correct,False,True,False,"{'correct': 0.9104452966385893, 'intuitive': 0.08955470336141069}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-6.409724235534668,-7.022587776184082,correct,False,True,False,"{'correct': 0.6485937373631387, 'intuitive': 0.35140626263686137}",-32.048622131347656,-35.112937927246094,correct,False,True,False,"{'correct': 0.9553965720014439, 'intuitive': 0.04460342799855616}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-6.7121686935424805,-7.151813507080078,correct,False,True,False,"{'correct': 0.6081743936689664, 'intuitive': 0.39182560633103364}",-33.56084442138672,-35.75906753540039,correct,False,True,False,"{'correct': 0.9000898324131229, 'intuitive': 0.09991016758687715}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.0020928382873535,-6.66067361831665,correct,False,True,False,"{'correct': 0.6589415083499167, 'intuitive': 0.3410584916500833}",-30.01046371459961,-33.303367614746094,correct,False,True,False,"{'correct': 0.9641845688723003, 'intuitive': 0.035815431127699686}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-5.96254301071167,-6.50027322769165,correct,False,True,False,"{'correct': 0.6312842505635008, 'intuitive': 0.3687157494364991}",-29.812715530395508,-32.501365661621094,correct,False,True,False,"{'correct': 0.9363535828606455, 'intuitive': 0.0636464171393545}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.462601661682129,-6.989351749420166,correct,False,True,False,"{'correct': 0.6287248030932462, 'intuitive': 0.3712751969067538}",-32.31300735473633,-34.94675827026367,correct,False,True,False,"{'correct': 0.9330023962613352, 'intuitive': 0.06699760373866484}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.353498935699463,-6.9783430099487305,correct,False,True,False,"{'correct': 0.6513194543858609, 'intuitive': 0.3486805456141391}",-31.767494201660156,-34.89171600341797,correct,False,True,False,"{'correct': 0.9578808867883862, 'intuitive': 0.04211911321161372}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.144615650177002,-6.598802089691162,correct,False,True,False,"{'correct': 0.6116341351779747, 'intuitive': 0.38836586482202534}",-30.72307777404785,-32.99401092529297,correct,False,True,False,"{'correct': 0.906440954373883, 'intuitive': 0.09355904562611708}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.213027000427246,-6.703738212585449,correct,False,True,False,"{'correct': 0.6202739614348818, 'intuitive': 0.3797260385651182}",-31.065135955810547,-33.51869201660156,correct,False,True,False,"{'correct': 0.9208211100596035, 'intuitive': 0.07917888994039655}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-6.505796909332275,-7.226903438568115,correct,False,True,False,"{'correct': 0.6728506357946857, 'intuitive': 0.32714936420531426}",-32.52898406982422,-36.134517669677734,correct,False,True,False,"{'correct': 0.9735458943967806, 'intuitive': 0.026454105603219463}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.617438316345215,-7.219503879547119,correct,False,True,False,"{'correct': 0.6461287322309117, 'intuitive': 0.3538712677690882}",-33.08719253540039,-36.09751892089844,correct,False,True,False,"{'correct': 0.953038464240167, 'intuitive': 0.04696153575983301}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.282607078552246,-7.035458564758301,correct,False,True,False,"{'correct': 0.679799706035395, 'intuitive': 0.32020029396460514}",-31.413034439086914,-35.17729187011719,correct,False,True,False,"{'correct': 0.9773405335265052, 'intuitive': 0.02265946647349485}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.344578266143799,-7.12118673324585,correct,False,True,False,"{'correct': 0.6849487010496034, 'intuitive': 0.31505129895039663}",-31.722890853881836,-35.605934143066406,correct,False,True,False,"{'correct': 0.9798272439188831, 'intuitive': 0.020172756081116995}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.488643646240234,-7.160428047180176,correct,False,True,False,"{'correct': 0.6619026012059246, 'intuitive': 0.3380973987940754}",-32.44321823120117,-35.80213928222656,correct,False,True,False,"{'correct': 0.9663957554780412, 'intuitive': 0.033604244521958766}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-6.740911960601807,-7.368765354156494,correct,False,True,False,"{'correct': 0.6520025665075709, 'intuitive': 0.34799743349242906}",-33.704559326171875,-36.84382629394531,correct,False,True,False,"{'correct': 0.9584837211847149, 'intuitive': 0.041516278815285065}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.275365829467773,-6.872169494628906,correct,False,True,False,"{'correct': 0.6449246951968599, 'intuitive': 0.35507530480314015}",-31.376829147338867,-34.36084747314453,correct,False,True,False,"{'correct': 0.9518468835722999, 'intuitive': 0.04815311642770013}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.444915771484375,-6.9447126388549805,correct,False,True,False,"{'correct': 0.622411593092533, 'intuitive': 0.3775884069074669}",-32.224578857421875,-34.72356414794922,correct,False,True,False,"{'correct': 0.9240706544513448, 'intuitive': 0.07592934554865517}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.4659104347229,-7.045949459075928,correct,False,True,False,"{'correct': 0.6410763857885027, 'intuitive': 0.3589236142114974}",-32.329551696777344,-35.2297477722168,correct,False,True,False,"{'correct': 0.9478561287792457, 'intuitive': 0.05214387122075417}"
crt2,27,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",80 hours,20 hours,"<s>GPT4 Correct User: You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.421570777893066,-6.998651027679443,correct,False,True,False,"{'correct': 0.6403952954963936, 'intuitive': 0.3596047045036065}",-32.107852935791016,-34.993255615234375,correct,False,True,False,"{'correct': 0.9471201038676698, 'intuitive': 0.05287989613233019}"
