task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",0,,baseline,,,-3.8634886741638184,-3.801499843597412,-7.967319965362549,intuitive,False,False,True,"{'correct': 0.4806629850525381, 'intuitive': 0.5114016045023128, 't': 0.007935410445148991}",-15.453954696655273,-15.205999374389648,-31.869279861450195,intuitive,False,False,True,"{'correct': 0.43832681353326525, 'intuitive': 0.5616731539045976, 't': 3.2562137106645847e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-3.3911030292510986,-3.4495632648468018,-7.789468288421631,correct,False,True,False,"{'correct': 0.5113747194266572, 'intuitive': 0.4823366875034248, 't': 0.006288593069917968}",-13.564412117004395,-13.798253059387207,-31.157873153686523,correct,False,True,False,"{'correct': 0.558195285590428, 'intuitive': 0.44180470164391666, 't': 1.2765655447492435e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-3.7064638137817383,-4.3516387939453125,-8.042723655700684,correct,False,True,False,"{'correct': 0.6503404663677916, 'intuitive': 0.34114958268655754, 't': 0.008509950945650812}",-14.825855255126953,-17.40655517578125,-32.170894622802734,correct,False,True,False,"{'correct': 0.9296090575777631, 'intuitive': 0.07039091516728244, 't': 2.7254954466311963e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-3.3204879760742188,-4.29209566116333,-7.445127010345459,correct,False,True,False,"{'correct': 0.717029164308404, 'intuitive': 0.2713769544361723, 't': 0.011593881255423714}",-13.281951904296875,-17.16838264465332,-29.780508041381836,correct,False,True,False,"{'correct': 0.979894025305322, 'intuitive': 0.02010590771435781, 't': 6.69803202915603e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-3.6865084171295166,-4.227656364440918,-7.907717704772949,correct,False,True,False,"{'correct': 0.6262679764864729, 'intuitive': 0.3645378582781357, 't': 0.009194165235391249}",-14.746033668518066,-16.910625457763672,-31.630870819091797,correct,False,True,False,"{'correct': 0.897024435848136, 'intuitive': 0.1029755224829031, 't': 4.166896098784373e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-3.9354748725891113,-3.659928798675537,-8.145812034606934,intuitive,False,False,True,"{'correct': 0.4287997047857886, 'intuitive': 0.5648363229052071, 't': 0.006363972309004444}",-15.741899490356445,-14.639715194702148,-32.583248138427734,intuitive,False,False,True,"{'correct': 0.249330843940306, 'intuitive': 0.7506691439628739, 't': 1.2096820082356538e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-3.670103073120117,-4.063627243041992,-7.7556939125061035,correct,False,True,False,"{'correct': 0.5911953700327349, 'intuitive': 0.39886474250656107, 't': 0.009939887460703912}",-14.680412292480469,-16.25450897216797,-31.022775650024414,correct,False,True,False,"{'correct': 0.828366783519592, 'intuitive': 0.17163315028552042, 't': 6.61948875080874e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-4.016361713409424,-3.7783327102661133,-8.176395416259766,intuitive,False,False,True,"{'correct': 0.4377607096831664, 'intuitive': 0.5554071449520138, 't': 0.006832145364819766}",-16.065446853637695,-15.113330841064453,-32.70558166503906,intuitive,False,False,True,"{'correct': 0.27845946932652055, 'intuitive': 0.7215405141522158, 't': 1.6521263749127632e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-3.7636213302612305,-4.357596397399902,-8.082108497619629,correct,False,True,False,"{'correct': 0.6387946957830286, 'intuitive': 0.3526965465611345, 't': 0.008508757655836802}",-15.054485321044922,-17.43038558959961,-32.328433990478516,correct,False,True,False,"{'correct': 0.9149709948504194, 'intuitive': 0.08502897634730912, 't': 2.880227144606048e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-4.061381816864014,-3.7683558464050293,-7.985164165496826,intuitive,False,False,True,"{'correct': 0.4236850459333877, 'intuitive': 0.567940314714248, 't': 0.008374639352364306}",-16.245527267456055,-15.073423385620117,-31.940656661987305,intuitive,False,False,True,"{'correct': 0.23647489976557742, 'intuitive': 0.7635250641369363, 't': 3.6097486384022965e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-4.250096797943115,-3.7122175693511963,-8.215564727783203,intuitive,False,False,True,"{'correct': 0.3661219156402707, 'intuitive': 0.6269367192911516, 't': 0.006941365068577696}",-17.00038719177246,-14.848870277404785,-32.86225891113281,intuitive,False,False,True,"{'correct': 0.1041895568580181, 'intuitive': 0.8958104296802533, 't': 1.346172859831739e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-4.060831546783447,-3.6542086601257324,-8.245515823364258,intuitive,False,False,True,"{'correct': 0.3973039452875904, 'intuitive': 0.596646302488741, 't': 0.006049752223668774}",-16.24332618713379,-14.61683464050293,-32.98206329345703,intuitive,False,False,True,"{'correct': 0.1643115497465766, 'intuitive': 0.8356884414200432, 't': 8.833380384932833e-09}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-3.875706672668457,-3.9866223335266113,-8.215312004089355,correct,False,True,False,"{'correct': 0.5240936586195977, 'intuitive': 0.4690712825678712, 't': 0.006835058812531278}",-15.502826690673828,-15.946489334106445,-32.86124801635742,correct,False,True,False,"{'correct': 0.6091314077354251, 'intuitive': 0.39086857464301317, 't': 1.7621561773065202e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-3.6035797595977783,-4.297215938568115,-7.906398296356201,correct,False,True,False,"{'correct': 0.6608136507553244, 'intuitive': 0.33024529646218015, 't': 0.008941052782495422}",-14.414319038391113,-17.18886375427246,-31.625593185424805,correct,False,True,False,"{'correct': 0.9412846377970838, 'intuitive': 0.058715330655805996, 't': 3.154711015755559e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-3.7067677974700928,-4.0450968742370605,-7.928517818450928,correct,False,True,False,"{'correct': 0.5788264448648422, 'intuitive': 0.41268046708727213, 't': 0.00849308804788579}",-14.827071189880371,-16.180387496948242,-31.71407127380371,correct,False,True,False,"{'correct': 0.7946712457158531, 'intuitive': 0.2053287174494969, 't': 3.683464990830569e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-3.792832851409912,-3.835477352142334,-8.197040557861328,correct,False,True,False,"{'correct': 0.5074911333584262, 'intuitive': 0.48630438712964014, 't': 0.006204479511933757}",-15.171331405639648,-15.341909408569336,-32.78816223144531,correct,False,True,False,"{'correct': 0.5425413924013811, 'intuitive': 0.45745859547756285, 't': 1.2121056102561196e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-3.6815896034240723,-4.252026081085205,-7.973233699798584,correct,False,True,False,"{'correct': 0.6333278395580232, 'intuitive': 0.358006708268603, 't': 0.00866545217337376}",-14.726358413696289,-17.00810432434082,-31.892934799194336,correct,False,True,False,"{'correct': 0.9073538885593402, 'intuitive': 0.09264607964064604, 't': 3.18000137221541e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-4.359208583831787,-3.7832319736480713,-8.463323593139648,intuitive,False,False,True,"{'correct': 0.35773419723194827, 'intuitive': 0.6363615362070743, 't': 0.005904266560977489}",-17.43683433532715,-15.132927894592285,-33.853294372558594,intuitive,False,False,True,"{'correct': 0.09079994701811103, 'intuitive': 0.9092000462442523, 't': 6.737636682379582e-09}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-4.333704471588135,-3.6756885051727295,-8.118976593017578,intuitive,False,False,True,"{'correct': 0.33856298817210406, 'intuitive': 0.6537507232766541, 't': 0.00768628855124182}",-17.33481788635254,-14.702754020690918,-32.47590637207031,intuitive,False,False,True,"{'correct': 0.06710313528201578, 'intuitive': 0.9328968468920773, 't': 1.7825906858295283e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-3.7494702339172363,-4.145227909088135,-8.05827808380127,correct,False,True,False,"{'correct': 0.5929019992885567, 'intuitive': 0.39912372142585717, 't': 0.007974279285586057}",-14.997880935668945,-16.58091163635254,-32.23311233520508,correct,False,True,False,"{'correct': 0.8296332884334304, 'intuitive': 0.17036668441966732, 't': 2.714690219999785e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-3.709331512451172,-4.138372898101807,-7.986377239227295,correct,False,True,False,"{'correct': 0.6005946131878436, 'intuitive': 0.3910669608943786, 't': 0.008338425917777854}",-14.837326049804688,-16.553491592407227,-31.94550895690918,correct,False,True,False,"{'correct': 0.8476342477501985, 'intuitive': 0.15236572075643665, 't': 3.149336478806357e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very impatient person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-3.6338624954223633,-3.9081015586853027,-7.932763576507568,correct,False,True,False,"{'correct': 0.5637824547215498, 'intuitive': 0.4285594187337764, 't': 0.007658126544674003}",-14.535449981689453,-15.632406234741211,-31.731054306030273,correct,False,True,False,"{'correct': 0.7496893456531445, 'intuitive': 0.25031062882423466, 't': 2.552262078526319e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very patient person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-3.743663787841797,-4.446780681610107,-8.00874137878418,correct,False,True,False,"{'correct': 0.6626507000646097, 'intuitive': 0.3280385428009106, 't': 0.009310757134479718}",-14.974655151367188,-17.78712272644043,-32.03496551513672,correct,False,True,False,"{'correct': 0.9433458070989674, 'intuitive': 0.05665415613284077, 't': 3.6768191836924866e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-3.8396639823913574,-3.9641880989074707,-8.227598190307617,correct,False,True,False,"{'correct': 0.5276088918737484, 'intuitive': 0.46583484322348406, 't': 0.006556264902767519}",-15.35865592956543,-15.856752395629883,-32.91039276123047,correct,False,True,False,"{'correct': 0.622011880269505, 'intuitive': 0.37798810489929724, 't': 1.4831197760956278e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very thoughtful person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-3.8420422077178955,-4.042275905609131,-8.196233749389648,correct,False,True,False,"{'correct': 0.5460326651407453, 'intuitive': 0.44694927182759264, 't': 0.007018063031662009}",-15.368168830871582,-16.169103622436523,-32.784934997558594,correct,False,True,False,"{'correct': 0.6901743935898798, 'intuitive': 0.3098255875756503, 't': 1.883446999287869e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very spontaneous person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-3.80208683013916,-4.048555374145508,-8.150568008422852,correct,False,True,False,"{'correct': 0.5572637620498635, 'intuitive': 0.43553280659178967, 't': 0.007203431358346874}",-15.20834732055664,-16.19422149658203,-32.602272033691406,correct,False,True,False,"{'correct': 0.7282722102341063, 'intuitive': 0.27172776943257754, 't': 2.033331631004771e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very deliberate person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-3.719106435775757,-4.20581579208374,-8.11984634399414,correct,False,True,False,"{'correct': 0.6146606740850235, 'intuitive': 0.3777985094709184, 't': 0.007540816444058117}",-14.876425743103027,-16.82326316833496,-32.47938537597656,correct,False,True,False,"{'correct': 0.8751013682219309, 'intuitive': 0.12489861195412211, 't': 1.982394705508377e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very carefree person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-3.768979072570801,-4.003159046173096,-8.297981262207031,correct,False,True,False,"{'correct': 0.5549356175587528, 'intuitive': 0.43907582884646484, 't': 0.00598855359478232}",-15.075916290283203,-16.012636184692383,-33.191925048828125,correct,False,True,False,"{'correct': 0.718436608458103, 'intuitive': 0.28156338179860285, 't': 9.743294194202052e-09}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very cautious person. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-3.6783952713012695,-4.274928569793701,-8.178112030029297,correct,False,True,False,"{'correct': 0.6402746942926489, 'intuitive': 0.352610481418417, 't': 0.007114824288934002}",-14.713581085205078,-17.099714279174805,-32.71244812011719,correct,False,True,False,"{'correct': 0.9157637471315584, 'intuitive': 0.08423623890556779, 't': 1.3962873810251324e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-3.5433835983276367,-4.342663288116455,-7.735278606414795,correct,False,True,False,"{'correct': 0.6827008768112689, 'intuitive': 0.3069783177781921, 't': 0.010320805410538987}",-14.173534393310547,-17.37065315246582,-30.94111442565918,correct,False,True,False,"{'correct': 0.9607256587223757, 'intuitive': 0.039274291097479985, 't': 5.018014442313322e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-3.6916146278381348,-4.857357978820801,-7.896233558654785,correct,False,True,False,"{'correct': 0.7537968635827661, 'intuitive': 0.2349516078822253, 't': 0.011251528535008631}",-14.766458511352539,-19.429431915283203,-31.58493423461914,correct,False,True,False,"{'correct': 0.9906498443369394, 'intuitive': 0.009350106487538992, 't': 4.917552158382382e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-3.630774974822998,-4.414644718170166,-8.001067161560059,correct,False,True,False,"{'correct': 0.6806040444604178, 'intuitive': 0.3107879855437021, 't': 0.00860796999588003}",-14.523099899291992,-17.658578872680664,-32.004268646240234,correct,False,True,False,"{'correct': 0.9583327011865324, 'intuitive': 0.041667274292297794, 't': 2.4521169751551462e-08}"
crt3,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",20 hours,19 hours,10 hours,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-3.7006592750549316,-4.436821937561035,-8.068294525146484,correct,False,True,False,"{'correct': 0.6704077776410974, 'intuitive': 0.3210906519492994, 't': 0.00850157040960323}",-14.802637100219727,-17.74728775024414,-32.27317810058594,correct,False,True,False,"{'correct': 0.9500100300683259, 'intuitive': 0.04998994536374017, 't': 2.4567934083285832e-08}"
