task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-6.958122253417969,-8.301164627075195,correct,False,True,False,"{'correct': 0.7929898134717206, 'intuitive': 0.20701018652827943}",-34.790611267089844,-41.50582504272461,correct,False,True,False,"{'correct': 0.9987891411383867, 'intuitive': 0.0012108588616133009}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.348989009857178,-8.077421188354492,correct,False,True,False,"{'correct': 0.849211768820716, 'intuitive': 0.15078823117928394}",-31.744945526123047,-40.387107849121094,correct,False,True,False,"{'correct': 0.999823526319599, 'intuitive': 0.00017647368040094063}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.1422319412231445,-8.186922073364258,correct,False,True,False,"{'correct': 0.8854099855943207, 'intuitive': 0.1145900144056793}",-30.71116065979004,-40.934608459472656,correct,False,True,False,"{'correct': 0.9999636924230809, 'intuitive': 3.630757691918237e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.224360466003418,-8.184850692749023,correct,False,True,False,"{'correct': 0.8765859964200919, 'intuitive': 0.12341400357990799}",-31.121803283691406,-40.92425537109375,correct,False,True,False,"{'correct': 0.9999446872658323, 'intuitive': 5.5312734167613234e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.612303256988525,-7.990540981292725,correct,False,True,False,"{'correct': 0.7987078219161667, 'intuitive': 0.20129217808383332}",-33.06151580810547,-39.95270538330078,correct,False,True,False,"{'correct': 0.9989843289606061, 'intuitive': 0.0010156710393939086}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.15850830078125,-8.021844863891602,correct,False,True,False,"{'correct': 0.7033572862997629, 'intuitive': 0.2966427137002372}",-35.79254150390625,-40.10922622680664,correct,False,True,False,"{'correct': 0.9868316693437332, 'intuitive': 0.013168330656266818}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.0059099197387695,-7.620364189147949,correct,False,True,False,"{'correct': 0.8340288850760315, 'intuitive': 0.16597111492396852}",-30.02954864501953,-38.10182189941406,correct,False,True,False,"{'correct': 0.9996880243065388, 'intuitive': 0.00031197569346124137}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.209334373474121,-7.997027397155762,correct,False,True,False,"{'correct': 0.8566442015237359, 'intuitive': 0.14335579847626406}",-31.046672821044922,-39.985137939453125,correct,False,True,False,"{'correct': 0.9998687748951902, 'intuitive': 0.0001312251048097289}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.185564994812012,-8.06169605255127,correct,False,True,False,"{'correct': 0.8671660993891439, 'intuitive': 0.13283390061085604}",-30.927824020385742,-40.30847930908203,correct,False,True,False,"{'correct': 0.9999156671951948, 'intuitive': 8.43328048051336e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.388214111328125,-8.11462688446045,correct,False,True,False,"{'correct': 0.8489529992641791, 'intuitive': 0.15104700073582103}",-31.941070556640625,-40.57313537597656,correct,False,True,False,"{'correct': 0.9998217356682824, 'intuitive': 0.00017826433171769934}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very impatient person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-6.145054340362549,-8.075961112976074,correct,False,True,False,"{'correct': 0.8733497519227241, 'intuitive': 0.1266502480772759}",-30.725271224975586,-40.37980651855469,correct,False,True,False,"{'correct': 0.9999358700731569, 'intuitive': 6.412992684317644e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very patient person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-6.570508003234863,-8.11303997039795,correct,False,True,False,"{'correct': 0.8238324973319006, 'intuitive': 0.17616750266809938}",-32.8525390625,-40.56520080566406,correct,False,True,False,"{'correct': 0.9995530700884082, 'intuitive': 0.00044692991159174555}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very impulsive person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.086762428283691,-7.9885382652282715,correct,False,True,False,"{'correct': 0.8700923833332116, 'intuitive': 0.12990761666678843}",-30.433813095092773,-39.942691802978516,correct,False,True,False,"{'correct': 0.9999258153197926, 'intuitive': 7.418468020723673e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very thoughtful person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.368669033050537,-8.008995056152344,correct,False,True,False,"{'correct': 0.8375792945552556, 'intuitive': 0.16242070544474432}",-31.843345642089844,-40.04497528076172,correct,False,True,False,"{'correct': 0.9997258688201129, 'intuitive': 0.00027413117988709024}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very spontaneous person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.225162982940674,-8.034538269042969,correct,False,True,False,"{'correct': 0.8592863549903408, 'intuitive': 0.14071364500965933}",-31.12581443786621,-40.172691345214844,correct,False,True,False,"{'correct': 0.9998822556322694, 'intuitive': 0.00011774436773054076}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very deliberate person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.30043363571167,-8.113523483276367,correct,False,True,False,"{'correct': 0.8597348957965881, 'intuitive': 0.1402651042034119}",-31.502168655395508,-40.5676155090332,correct,False,True,False,"{'correct': 0.9998844217119041, 'intuitive': 0.00011557828809594418}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very carefree person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.321791172027588,-8.27978229522705,correct,False,True,False,"{'correct': 0.8763153813905228, 'intuitive': 0.12368461860947712}",-31.60895538330078,-41.39891052246094,correct,False,True,False,"{'correct': 0.9999439917271682, 'intuitive': 5.6008272831755414e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very cautious person. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.515002250671387,-8.135655403137207,correct,False,True,False,"{'correct': 0.834885187820244, 'intuitive': 0.16511481217975596}",-32.57501220703125,-40.67827606201172,correct,False,True,False,"{'correct': 0.999697541463487, 'intuitive': 0.0003024585365129897}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.1203742027282715,-8.085725784301758,correct,False,True,False,"{'correct': 0.8771109502313853, 'intuitive': 0.12288904976861471}",-30.601871490478516,-40.42863082885742,correct,False,True,False,"{'correct': 0.9999460154856785, 'intuitive': 5.398451432152873e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-6.3669843673706055,-8.090665817260742,correct,False,True,False,"{'correct': 0.8486024228390439, 'intuitive': 0.15139757716095611}",-31.834922790527344,-40.453330993652344,correct,False,True,False,"{'correct': 0.9998192849243229, 'intuitive': 0.0001807150756771318}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.0222392082214355,-7.919259548187256,correct,False,True,False,"{'correct': 0.869553915093811, 'intuitive': 0.13044608490618914}",-30.111196517944336,-39.59629821777344,correct,False,True,False,"{'correct': 0.9999240304284572, 'intuitive': 7.59695715427659e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.100823402404785,-7.859452247619629,correct,False,True,False,"{'correct': 0.8530378495658427, 'intuitive': 0.14696215043415722}",-30.504117965698242,-39.29726028442383,correct,False,True,False,"{'correct': 0.999848252723811, 'intuitive': 0.00015174727618905105}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.038525104522705,-7.845195770263672,correct,False,True,False,"{'correct': 0.858959012486283, 'intuitive': 0.14104098751371685}",-30.192625045776367,-39.22597885131836,correct,False,True,False,"{'correct': 0.9998806527396175, 'intuitive': 0.00011934726038258136}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.072005271911621,-7.957220554351807,correct,False,True,False,"{'correct': 0.8682090169126775, 'intuitive': 0.13179098308732248}",-30.360027313232422,-39.786102294921875,correct,False,True,False,"{'correct': 0.9999194115785597, 'intuitive': 8.058842144026243e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.140250205993652,-8.113497734069824,correct,False,True,False,"{'correct': 0.877959502134902, 'intuitive': 0.1220404978650979}",-30.701251983642578,-40.56748962402344,correct,False,True,False,"{'correct': 0.9999481050739558, 'intuitive': 5.1894926044152434e-05}"
crt2,30,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",50 hours,20 hours,"<|user|>
You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?</s>
<|assistant|>
",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.219517707824707,-7.988145351409912,correct,False,True,False,"{'correct': 0.8542869221167415, 'intuitive': 0.14571307788325852}",-31.09758949279785,-39.94072723388672,correct,False,True,False,"{'correct': 0.9998556517968367, 'intuitive': 0.00014434820316318352}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",0,,baseline,,,-9.42709732055664,-9.89385986328125,correct,False,True,False,"{'correct': 0.6146172079977963, 'intuitive': 0.3853827920022036}",-37.70838928222656,-39.575439453125,correct,False,True,False,"{'correct': 0.8661165885507838, 'intuitive': 0.13388341144921623}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-7.927423477172852,-9.314483642578125,correct,False,True,False,"{'correct': 0.8001225005362438, 'intuitive': 0.1998774994637562}",-31.709693908691406,-37.2579345703125,correct,False,True,False,"{'correct': 0.9961208041464622, 'intuitive': 0.0038791958535378387}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You tend to think deeply, so you say what is most correct. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-8.304558753967285,-9.561731338500977,correct,False,True,False,"{'correct': 0.7785389999867578, 'intuitive': 0.2214610000132422}",-33.21823501586914,-38.246925354003906,correct,False,True,False,"{'correct': 0.9934952095222758, 'intuitive': 0.006504790477724172}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.952392578125,-9.581402778625488,correct,False,True,False,"{'correct': 0.8360340010478752, 'intuitive': 0.1639659989521248}",-31.8095703125,-38.32561111450195,correct,False,True,False,"{'correct': 0.998522670516013, 'intuitive': 0.001477329483987049}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-8.2898530960083,-9.633316993713379,correct,False,True,False,"{'correct': 0.7930590010360171, 'intuitive': 0.2069409989639829}",-33.1594123840332,-38.533267974853516,correct,False,True,False,"{'correct': 0.995385173922478, 'intuitive': 0.004614826077521979}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-8.830316543579102,-9.249730110168457,correct,False,True,False,"{'correct': 0.6033429129877385, 'intuitive': 0.3966570870122616}",-35.321266174316406,-36.99892044067383,correct,False,True,False,"{'correct': 0.8425936674119963, 'intuitive': 0.1574063325880037}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-9.03686237335205,-9.35368824005127,correct,False,True,False,"{'correct': 0.5785504973691104, 'intuitive': 0.42144950263088954}",-36.1474494934082,-37.41475296020508,correct,False,True,False,"{'correct': 0.7802807964627686, 'intuitive': 0.21971920353723134}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-9.2224702835083,-9.617255210876465,correct,False,True,False,"{'correct': 0.5974340405220374, 'intuitive': 0.40256595947796253}",-36.8898811340332,-38.46902084350586,correct,False,True,False,"{'correct': 0.8290826453522578, 'intuitive': 0.17091735464774205}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-9.365580558776855,-9.6804838180542,correct,False,True,False,"{'correct': 0.5780816376851347, 'intuitive': 0.42191836231486524}",-37.46232223510742,-38.7219352722168,correct,False,True,False,"{'correct': 0.7789594870807302, 'intuitive': 0.22104051291926985}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-9.060464859008789,-9.631171226501465,correct,False,True,False,"{'correct': 0.6389261497802116, 'intuitive': 0.36107385021978844}",-36.241859436035156,-38.52468490600586,correct,False,True,False,"{'correct': 0.9074446282777167, 'intuitive': 0.09255537172228334}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-8.956612586975098,-9.607995986938477,correct,False,True,False,"{'correct': 0.6573221409448342, 'intuitive': 0.34267785905516573}",-35.82645034790039,-38.431983947753906,correct,False,True,False,"{'correct': 0.9312168647487049, 'intuitive': 0.06878313525129516}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-10.069770812988281,-9.826059341430664,intuitive,False,False,True,"{'correct': 0.4393719206221581, 'intuitive': 0.560628079377842}",-40.279083251953125,-39.304237365722656,intuitive,False,False,True,"{'correct': 0.2739156687231578, 'intuitive': 0.7260843312768422}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.843690872192383,-9.721342086791992,correct,False,True,False,"{'correct': 0.7063352587184188, 'intuitive': 0.2936647412815811}",-35.37476348876953,-38.88536834716797,correct,False,True,False,"{'correct': 0.9709880080589045, 'intuitive': 0.029011991941095404}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-8.809114456176758,-9.541179656982422,correct,False,True,False,"{'correct': 0.6752583029750652, 'intuitive': 0.32474169702493483}",-35.23645782470703,-38.16471862792969,correct,False,True,False,"{'correct': 0.9492259180710476, 'intuitive': 0.0507740819289523}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-9.081398010253906,-9.723881721496582,correct,False,True,False,"{'correct': 0.6553146909219165, 'intuitive': 0.34468530907808353}",-36.325592041015625,-38.89552688598633,correct,False,True,False,"{'correct': 0.9289013929635863, 'intuitive': 0.0710986070364138}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-9.341123580932617,-9.214527130126953,intuitive,False,False,True,"{'correct': 0.46839308879925, 'intuitive': 0.5316069112007499}",-37.36449432373047,-36.85810852050781,intuitive,False,False,True,"{'correct': 0.3760411590494839, 'intuitive': 0.6239588409505162}"
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,"<|user|>
You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-9.720430374145508,-9.417765617370605,intuitive,False,False,True,"{'correct': 0.42490619082912784, 'intuitive': 0.5750938091708723}",-38.88172149658203,-37.67106246948242,intuitive,False,False,True,"{'correct': 0.22958446447361178, 'intuitive': 0.7704155355263883}"
