task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-2.8019213676452637,-4.387679100036621,correct,False,True,False,"{'correct': 0.830018408334062, 'intuitive': 0.1699815916659379}",-11.207685470581055,-17.550716400146484,correct,False,True,False,"{'correct': 0.9982441256609911, 'intuitive': 0.0017558743390089272}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-3.3793158531188965,-5.312836647033691,correct,False,True,False,"{'correct': 0.873638606650878, 'intuitive': 0.126361393349122}",-13.517263412475586,-21.251346588134766,correct,False,True,False,"{'correct': 0.9995625380088731, 'intuitive': 0.0004374619911269773}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-3.111773729324341,-4.64402961730957,correct,False,True,False,"{'correct': 0.822336137819775, 'intuitive': 0.17766386218022495}",-12.447094917297363,-18.57611846923828,correct,False,True,False,"{'correct': 0.9978260291293038, 'intuitive': 0.002173970870696108}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-3.473255157470703,-5.50050687789917,correct,False,True,False,"{'correct': 0.8836287730056157, 'intuitive': 0.11637122699438428}",-13.893020629882812,-22.00202751159668,correct,False,True,False,"{'correct': 0.9996992729917114, 'intuitive': 0.0003007270082887176}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-3.283362627029419,-4.940862655639648,correct,False,True,False,"{'correct': 0.8399021261266851, 'intuitive': 0.16009787387331492}",-13.133450508117676,-19.763450622558594,correct,False,True,False,"{'correct': 0.9986815775974486, 'intuitive': 0.001318422402551393}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-3.393441677093506,-5.360784530639648,correct,False,True,False,"{'correct': 0.8773254229980394, 'intuitive': 0.1226745770019606}",-13.573766708374023,-21.443138122558594,correct,False,True,False,"{'correct': 0.9996178714989402, 'intuitive': 0.000382128501059788}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-3.1276698112487793,-4.828679084777832,correct,False,True,False,"{'correct': 0.8456665058747546, 'intuitive': 0.15433349412524536}",-12.510679244995117,-19.314716339111328,correct,False,True,False,"{'correct': 0.9988919413591558, 'intuitive': 0.0011080586408441827}"
crt2,23,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",60 minutes,50 minutes,"<s>[INST] You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-3.2469420433044434,-5.332737922668457,correct,False,True,False,"{'correct': 0.8895149286629762, 'intuitive': 0.11048507133702376}",-12.987768173217773,-21.330951690673828,correct,False,True,False,"{'correct': 0.9997620432212204, 'intuitive': 0.0002379567787795388}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",0,,baseline,,,-5.892340183258057,-7.749082088470459,correct,False,True,False,"{'correct': 0.8649167384018371, 'intuitive': 0.1350832615981628}",-17.677021026611328,-23.24724578857422,correct,False,True,False,"{'correct': 0.9962048340777047, 'intuitive': 0.003795165922295336}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-4.08900785446167,-5.434826374053955,correct,False,True,False,"{'correct': 0.7934451665058517, 'intuitive': 0.20655483349414827}",-12.267024040222168,-16.304479598999023,correct,False,True,False,"{'correct': 0.9826635497823617, 'intuitive': 0.017336450217638386}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-5.491586208343506,-6.974267959594727,correct,False,True,False,"{'correct': 0.8149773017209064, 'intuitive': 0.18502269827909357}",-16.47475814819336,-20.92280387878418,correct,False,True,False,"{'correct': 0.9884339270367268, 'intuitive': 0.011566072963273192}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-4.010840892791748,-5.2584357261657715,correct,False,True,False,"{'correct': 0.7768832376510141, 'intuitive': 0.22311676234898595}",-12.032522201538086,-15.775307655334473,correct,False,True,False,"{'correct': 0.9768601091704209, 'intuitive': 0.023139890829579228}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-5.292359828948975,-7.026879787445068,correct,False,True,False,"{'correct': 0.8499896598527802, 'intuitive': 0.15001034014721978}",-15.877079010009766,-21.080638885498047,correct,False,True,False,"{'correct': 0.9945330903377089, 'intuitive': 0.005466909662291258}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-4.966263294219971,-6.166364669799805,correct,False,True,False,"{'correct': 0.7685428171601623, 'intuitive': 0.23145718283983768}",-14.898789405822754,-18.499094009399414,correct,False,True,False,"{'correct': 0.9734108913488462, 'intuitive': 0.026589108651153787}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-4.937733173370361,-5.850118637084961,correct,False,True,False,"{'correct': 0.7134880542811989, 'intuitive': 0.2865119457188012}",-14.813199996948242,-17.550355911254883,correct,False,True,False,"{'correct': 0.9391838522599254, 'intuitive': 0.0608161477400747}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-5.736172199249268,-7.0600762367248535,correct,False,True,False,"{'correct': 0.7898305033211559, 'intuitive': 0.21016949667884408}",-17.20851707458496,-21.18022918701172,correct,False,True,False,"{'correct': 0.9815072767808429, 'intuitive': 0.01849272321915711}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-5.185969829559326,-6.445044040679932,correct,False,True,False,"{'correct': 0.7788666972123433, 'intuitive': 0.22113330278765675}",-15.557909965515137,-19.335132598876953,correct,False,True,False,"{'correct': 0.9776258910697116, 'intuitive': 0.022374108930288388}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-4.806846618652344,-6.909667491912842,correct,False,True,False,"{'correct': 0.8911770505714139, 'intuitive': 0.108822949428586}",-14.420539855957031,-20.729001998901367,correct,False,True,False,"{'correct': 0.9981824781352514, 'intuitive': 0.0018175218647484702}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-4.5898518562316895,-6.180631160736084,correct,False,True,False,"{'correct': 0.8307257175009158, 'intuitive': 0.16927428249908422}",-13.769556045532227,-18.541893005371094,correct,False,True,False,"{'correct': 0.9916103959666014, 'intuitive': 0.008389604033398716}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-4.892067909240723,-6.666347980499268,correct,False,True,False,"{'correct': 0.8549891326012734, 'intuitive': 0.14501086739872662}",-14.676203727722168,-19.99904441833496,correct,False,True,False,"{'correct': 0.9951448131997149, 'intuitive': 0.004855186800285126}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-5.128622531890869,-7.030907154083252,correct,False,True,False,"{'correct': 0.8701498813299987, 'intuitive': 0.12985011867000126}",-15.385868072509766,-21.092721939086914,correct,False,True,False,"{'correct': 0.9966878954247744, 'intuitive': 0.0033121045752255367}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-5.125385761260986,-6.410068511962891,correct,False,True,False,"{'correct': 0.7832458298445442, 'intuitive': 0.2167541701554558}",-15.376157760620117,-19.230205535888672,correct,False,True,False,"{'correct': 0.9792460789897591, 'intuitive': 0.020753921010240907}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-5.634100437164307,-6.579432964324951,correct,False,True,False,"{'correct': 0.7201755434876859, 'intuitive': 0.27982445651231413}",-16.902301788330078,-19.738298416137695,correct,False,True,False,"{'correct': 0.9445903004173889, 'intuitive': 0.05540969958261109}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-5.6934285163879395,-6.2394118309021,correct,False,True,False,"{'correct': 0.6332031881708039, 'intuitive': 0.36679681182919616}",-17.080286026000977,-18.71823501586914,correct,False,True,False,"{'correct': 0.8372556628897669, 'intuitive': 0.16274433711023303}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-5.698938846588135,-6.572568893432617,correct,False,True,False,"{'correct': 0.7055004734329178, 'intuitive': 0.2944995265670823}",-17.096817016601562,-19.71770668029785,correct,False,True,False,"{'correct': 0.9321939622501626, 'intuitive': 0.06780603774983739}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-5.407562732696533,-6.3121657371521,correct,False,True,False,"{'correct': 0.7118945021907983, 'intuitive': 0.28810549780920175}",-16.222688674926758,-18.93649673461914,correct,False,True,False,"{'correct': 0.9378365258671282, 'intuitive': 0.06216347413287183}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-5.002543926239014,-6.627437114715576,correct,False,True,False,"{'correct': 0.8354688552483944, 'intuitive': 0.16453114475160557}",-15.0076322555542,-19.88231086730957,correct,False,True,False,"{'correct': 0.9924203415657245, 'intuitive': 0.007579658434275513}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-4.7820844650268555,-6.589234828948975,correct,False,True,False,"{'correct': 0.8590171171602614, 'intuitive': 0.14098288283973864}",-14.346253395080566,-19.767704010009766,correct,False,True,False,"{'correct': 0.9955987276148864, 'intuitive': 0.004401272385113472}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-5.33905553817749,-7.017772674560547,correct,False,True,False,"{'correct': 0.8427345840904661, 'intuitive': 0.15726541590953388}",-16.017166137695312,-21.05331802368164,correct,False,True,False,"{'correct': 0.9935432524839222, 'intuitive': 0.006456747516077821}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very impatient person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-4.042204856872559,-4.918069362640381,correct,False,True,False,"{'correct': 0.7059645126983022, 'intuitive': 0.2940354873016978}",-12.126614570617676,-14.7542085647583,correct,False,True,False,"{'correct': 0.932616506175999, 'intuitive': 0.06738349382400101}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very patient person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-6.258578777313232,-7.2643723487854,correct,False,True,False,"{'correct': 0.73219613793687, 'intuitive': 0.26780386206313}",-18.77573585510254,-21.79311752319336,correct,False,True,False,"{'correct': 0.9533532241483358, 'intuitive': 0.04664677585166419}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-4.741688251495361,-5.663263320922852,correct,False,True,False,"{'correct': 0.7153629282225232, 'intuitive': 0.28463707177747677}",-14.225064277648926,-16.989789962768555,correct,False,True,False,"{'correct': 0.9407396336027278, 'intuitive': 0.05926036639727217}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very thoughtful person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.626824855804443,-7.348316669464111,correct,False,True,False,"{'correct': 0.672935439977307, 'intuitive': 0.3270645600226929}",-19.880474090576172,-22.044950485229492,correct,False,True,False,"{'correct': 0.8970138135584697, 'intuitive': 0.10298618644153038}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very spontaneous person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-5.874603271484375,-6.755425930023193,correct,False,True,False,"{'correct': 0.706992667144598, 'intuitive': 0.29300733285540204}",-17.623809814453125,-20.266277313232422,correct,False,True,False,"{'correct': 0.9335452083353851, 'intuitive': 0.06645479166461489}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very deliberate person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-5.320044040679932,-6.354419708251953,correct,False,True,False,"{'correct': 0.7377633304032053, 'intuitive': 0.2622366695967946}",-15.960131645202637,-19.06325912475586,correct,False,True,False,"{'correct': 0.9570215663433683, 'intuitive': 0.04297843365663158}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very carefree person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-5.7419753074646,-6.654338836669922,correct,False,True,False,"{'correct': 0.7134835703452872, 'intuitive': 0.28651642965471286}",-17.22592544555664,-19.963016510009766,correct,False,True,False,"{'correct': 0.9391801480900721, 'intuitive': 0.060819851909927884}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very cautious person. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-5.404998779296875,-6.658929347991943,correct,False,True,False,"{'correct': 0.7779795197651195, 'intuitive': 0.22202048023488052}",-16.214996337890625,-19.976787567138672,correct,False,True,False,"{'correct': 0.9772858526411012, 'intuitive': 0.022714147358898713}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-4.256429195404053,-5.038298606872559,correct,False,True,False,"{'correct': 0.6860828749897272, 'intuitive': 0.3139171250102728}",-12.769288063049316,-15.114895820617676,correct,False,True,False,"{'correct': 0.9125844749617003, 'intuitive': 0.08741552503829984}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-5.908417224884033,-6.759822845458984,correct,False,True,False,"{'correct': 0.7008619203150547, 'intuitive': 0.2991380796849453}",-17.725252151489258,-20.279468536376953,correct,False,True,False,"{'correct': 0.9278562649607733, 'intuitive': 0.07214373503922658}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-4.805935859680176,-5.7124104499816895,correct,False,True,False,"{'correct': 0.7122782135114712, 'intuitive': 0.28772178648852875}",-14.417807579040527,-17.137231826782227,correct,False,True,False,"{'correct': 0.9381631410100542, 'intuitive': 0.061836858989945884}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.240812301635742,-6.886695861816406,correct,False,True,False,"{'correct': 0.6560822337418718, 'intuitive': 0.34391776625812825}",-18.722436904907227,-20.66008758544922,correct,False,True,False,"{'correct': 0.8740938190680713, 'intuitive': 0.12590618093192885}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.567682266235352,-6.371135711669922,correct,False,True,False,"{'correct': 0.6907127215239691, 'intuitive': 0.3092872784760309}",-16.703046798706055,-19.113407135009766,correct,False,True,False,"{'correct': 0.9176139268946585, 'intuitive': 0.08238607310534152}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-5.597485065460205,-6.537025451660156,correct,False,True,False,"{'correct': 0.719006808222126, 'intuitive': 0.2809931917778741}",-16.792455673217773,-19.61107635498047,correct,False,True,False,"{'correct': 0.9436737955988442, 'intuitive': 0.05632620440115584}"
crt2,24,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",7 minutes,2 minutes,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-5.5667643547058105,-6.129817485809326,correct,False,True,False,"{'correct': 0.6371586811743485, 'intuitive': 0.36284131882565157}",-16.700292587280273,-18.38945198059082,correct,False,True,False,"{'correct': 0.8441135799287867, 'intuitive': 0.15588642007121342}"
