task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.170397758483887,-5.399682998657227,-5.358100891113281,t,True,False,False,"{'correct': 0.07692574233159205, 'intuitive': 0.4519426679902133, 't': 0.4711315896781945}",-28.681591033935547,-21.598731994628906,-21.432403564453125,t,True,False,False,"{'correct': 0.0003847143728284958, 'intuitive': 0.4583370958469487, 't': 0.5412781897802228}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very thoughtful person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-7.163150787353516,-6.184473514556885,-5.875332355499268,t,True,False,False,"{'correct': 0.13725320723352238, 'intuitive': 0.36522175634757426, 't': 0.4975250364189034}",-28.652603149414062,-24.73789405822754,-23.50132942199707,t,True,False,False,"{'correct': 0.004468559856003396, 'intuitive': 0.2240289462946386, 't': 0.771502493849358}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very spontaneous person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.933329105377197,-5.060434818267822,-5.238807201385498,intuitive,False,False,True,"{'correct': 0.07721324929145382, 'intuitive': 0.5024345347596325, 't': 0.4203522159489136}",-27.73331642150879,-20.24173927307129,-20.955228805541992,intuitive,False,False,True,"{'correct': 0.0003742144116624327, 'intuitive': 0.6709205977823554, 't': 0.32870518780598224}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very deliberate person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-7.270631790161133,-5.980027198791504,-5.97462797164917,t,True,False,False,"{'correct': 0.12063240831509284, 'intuitive': 0.4384968223836936, 't': 0.44087076930121355}",-29.08252716064453,-23.920108795166016,-23.89851188659668,t,True,False,False,"{'correct': 0.0028249876447000925, 'intuitive': 0.4932037410445332, 't': 0.5039712713107667}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very carefree person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-7.21661901473999,-5.422759056091309,-5.65581750869751,intuitive,False,False,True,"{'correct': 0.08492386403154648, 'intuitive': 0.5106145991109464, 't': 0.40446153685750696}",-28.86647605895996,-21.691036224365234,-22.62327003479004,intuitive,False,False,True,"{'correct': 0.0005487148506654531, 'intuitive': 0.717134538952826, 't': 0.2823167461965085}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very cautious person. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-7.129997253417969,-5.531825065612793,-5.462998390197754,t,True,False,False,"{'correct': 0.08896609854010086, 'intuitive': 0.4398472773335016, 't': 0.47118662412639767}",-28.519989013671875,-22.127300262451172,-21.851993560791016,t,True,False,False,"{'correct': 0.0007218769429301044, 'intuitive': 0.4312932087157746, 't': 0.5679849143412954}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.552302837371826,-4.791632175445557,-4.864531993865967,intuitive,False,False,True,"{'correct': 0.08180795467303431, 'intuitive': 0.4758226240331366, 't': 0.44236942129382917}",-26.209211349487305,-19.166528701782227,-19.458127975463867,intuitive,False,False,True,"{'correct': 0.0004998904771980133, 'intuitive': 0.5721014853295308, 't': 0.4273986241932713}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.426097393035889,-6.028628826141357,-5.953746318817139,t,True,False,False,"{'correct': 0.10633297929342746, 'intuitive': 0.4301113168055192, 't': 0.46355570390105344}",-29.704389572143555,-24.11451530456543,-23.814985275268555,t,True,False,False,"{'correct': 0.0015875736999316887, 'intuitive': 0.42499658918240163, 't': 0.5734158371176665}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.114254474639893,-5.243932723999023,-5.367722511291504,intuitive,False,False,True,"{'correct': 0.07561399842040446, 'intuitive': 0.4907639118898789, 't': 0.43362208968971666}",-28.45701789855957,-20.975730895996094,-21.470890045166016,intuitive,False,False,True,"{'correct': 0.00035001154013247434, 'intuitive': 0.6211035711880989, 't': 0.3785464172717687}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-7.240512847900391,-6.114725112915039,-5.818716526031494,t,True,False,False,"{'correct': 0.12154799266805125, 'intuitive': 0.3746892145494745, 't': 0.5037627927824743}",-28.962051391601562,-24.458900451660156,-23.274866104125977,t,True,False,False,"{'correct': 0.0025882385295121347, 'intuitive': 0.23372108964145646, 't': 0.7636906718290314}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.471388339996338,-5.033202171325684,-5.1252241134643555,intuitive,False,False,True,"{'correct': 0.11042762805672823, 'intuitive': 0.46523680096097475, 't': 0.4243355709822969}",-25.88555335998535,-20.132808685302734,-20.500896453857422,intuitive,False,False,True,"{'correct': 0.0018723454331374624, 'intuitive': 0.5898902849902106, 't': 0.408237369576652}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-7.670778274536133,-5.978852272033691,-5.930703163146973,t,True,False,False,"{'correct': 0.08245586501626287, 'intuitive': 0.4477294676655408, 't': 0.46981466731819643}",-30.68311309814453,-23.915409088134766,-23.72281265258789,t,True,False,False,"{'correct': 0.0005196792583918482, 'intuitive': 0.451764280964715, 't': 0.5477160397768932}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.186989784240723,-5.408690929412842,-5.546162128448486,intuitive,False,False,True,"{'correct': 0.08278683376927023, 'intuitive': 0.4900796314807495, 't': 0.42713353474998017}",-28.74795913696289,-21.634763717651367,-22.184648513793945,intuitive,False,False,True,"{'correct': 0.0005160812901647947, 'intuitive': 0.6337816107025204, 't': 0.36570230800731485}"
crt3,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",20 days,19 days,10 days,"<s>[INST] You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.1747918128967285,-5.45875358581543,-5.446557521820068,t,True,False,False,"{'correct': 0.08201325789518403, 'intuitive': 0.4561944494824815, 't': 0.4617922926223344}",-28.699167251586914,-21.83501434326172,-21.786230087280273,t,True,False,False,"{'correct': 0.0005092868765937591, 'intuitive': 0.48755792084269, 't': 0.5119327922807162}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",0,,baseline,,,-7.97155237197876,-7.716453552246094,-5.5576605796813965,t,True,False,False,"{'correct': 0.07425026287057793, 'intuitive': 0.09582658366370993, 't': 0.8299231534657121}",-23.914657592773438,-23.14936065673828,-22.230642318725586,t,True,False,False,"{'correct': 0.11714024064559006, 'intuitive': 0.25180847810423374, 't': 0.6310512812501763}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-7.234596252441406,-6.905186176300049,-5.803846836090088,t,True,False,False,"{'correct': 0.1521611503807686, 'intuitive': 0.21152648923337752, 't': 0.6363123603858539}",-21.70378875732422,-20.715559005737305,-23.21538734436035,intuitive,False,False,True,"{'correct': 0.25594878407180666, 'intuitive': 0.6875998902062147, 't': 0.05645132572197861}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.916426181793213,-7.6764607429504395,-5.6031174659729,t,True,False,False,"{'correct': 0.08078184883818987, 'intuitive': 0.10269030753974535, 't': 0.8165278436220648}",-23.749279022216797,-23.029382705688477,-22.4124698638916,t,True,False,False,"{'correct': 0.14574928391367312, 'intuitive': 0.29940112474240094, 't': 0.5548495913439261}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.162837982177734,-7.337391376495361,-5.158185958862305,t,True,False,False,"{'correct': 0.10795239699239223, 'intuitive': 0.09066187863409014, 't': 0.8013857243735176}",-21.488513946533203,-22.012174606323242,-20.63274383544922,t,True,False,False,"{'correct': 0.25345111157620365, 'intuitive': 0.1501313069587293, 't': 0.5964175814650671}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-8.06771183013916,-7.880619049072266,-5.754655361175537,t,True,False,False,"{'correct': 0.08122814963018901, 'intuitive': 0.09793996006072332, 't': 0.8208318903090877}",-24.203136444091797,-23.641857147216797,-23.01862144470215,t,True,False,False,"{'correct': 0.16605738870348782, 'intuitive': 0.2910842489514503, 't': 0.5428583623450618}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-7.898128509521484,-6.786357402801514,-5.199415683746338,t,True,False,False,"{'correct': 0.052909133109008716, 'intuitive': 0.1608298669515256, 't': 0.7862609999394657}",-23.694385528564453,-20.359071731567383,-20.79766273498535,intuitive,False,False,True,"{'correct': 0.021185597764242545, 'intuitive': 0.5950440265848732, 't': 0.38377037565088434}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-8.29953384399414,-7.972901821136475,-5.590982437133789,t,True,False,False,"{'correct': 0.057491712813534726, 'intuitive': 0.07970025898523551, 't': 0.8628080282012297}",-24.898601531982422,-23.918704986572266,-22.363929748535156,t,True,False,False,"{'correct': 0.06143837856329749, 'intuitive': 0.1636829366299597, 't': 0.7748786848067428}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-7.595335006713867,-6.731555938720703,-4.9621686935424805,t,True,False,False,"{'correct': 0.05783731354595825, 'intuitive': 0.13719636193948367, 't': 0.8049663245145582}",-22.7860050201416,-20.19466781616211,-19.848674774169922,t,True,False,False,"{'correct': 0.03010867319970346, 'intuitive': 0.40187877177767745, 't': 0.5680125550226192}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-7.989663600921631,-7.819203853607178,-5.695049285888672,t,True,False,False,"{'correct': 0.08260053605666971, 'intuitive': 0.09795183885415636, 't': 0.8194476250891739}",-23.968990325927734,-23.457611083984375,-22.780197143554688,t,True,False,False,"{'correct': 0.16804727836177114, 'intuitive': 0.2802338969119118, 't': 0.5517188247263172}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-8.40083122253418,-7.299083232879639,-5.208637237548828,t,True,False,False,"{'correct': 0.035271880276009485, 'intuitive': 0.10614796780406234, 't': 0.8585801519199282}",-25.20249366760254,-21.897249221801758,-20.834548950195312,t,True,False,False,"{'correct': 0.009333883247290535, 'intuitive': 0.25439688449899295, 't': 0.7362692322537164}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-10.736397743225098,-8.237242698669434,-5.874636173248291,t,True,False,False,"{'correct': 0.007021293860330055, 'intuitive': 0.08546462573166844, 't': 0.9075140804080015}",-32.20919418334961,-24.711727142333984,-23.498544692993164,t,True,False,False,"{'correct': 0.00012703816382348958, 'intuitive': 0.22910932832583983, 't': 0.7707636335103366}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.456644058227539,-6.647498607635498,-4.370461463928223,t,True,False,False,"{'correct': 0.03977830699899677, 'intuitive': 0.08934159456242065, 't': 0.8708800984385826}",-22.369932174682617,-19.942495346069336,-17.48184585571289,t,True,False,False,"{'correct': 0.006895163598704251, 'intuitive': 0.078120856256085, 't': 0.9149839801452107}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.133160591125488,-8.001032829284668,-5.789604663848877,t,True,False,False,"{'correct': 0.0796211858704315, 'intuitive': 0.09086800630883825, 't': 0.8295108078207302}",-24.39948272705078,-24.003097534179688,-23.158418655395508,t,True,False,False,"{'correct': 0.16818780719808046, 'intuitive': 0.2500013825077672, 't': 0.5818108102941524}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.635046005249023,-7.444671630859375,-5.369957447052002,t,True,False,False,"{'correct': 0.08444747741517289, 'intuitive': 0.10215631563775689, 't': 0.8133962069470703}",-22.90513801574707,-22.334014892578125,-21.479829788208008,t,True,False,False,"{'correct': 0.144312768952542, 'intuitive': 0.2554702779625841, 't': 0.6002169530848739}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-8.126051902770996,-7.903280735015869,-5.723052978515625,t,True,False,False,"{'correct': 0.07515509224372784, 'intuitive': 0.09390888866651033, 't': 0.8309360190897619}",-24.378154754638672,-23.709842681884766,-22.8922119140625,t,True,False,False,"{'correct': 0.13568389440243192, 'intuitive': 0.2647113394616469, 't': 0.5996047661359212}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-8.150397300720215,-7.850152969360352,-5.63203239440918,t,True,False,False,"{'correct': 0.06775765521678341, 'intuitive': 0.0914856177499427, 't': 0.840756727033274}",-24.45119285583496,-23.550458908081055,-22.52812957763672,t,True,False,False,"{'correct': 0.09705633953195601, 'intuitive': 0.2388953470454359, 't': 0.6640483134226081}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-8.309090614318848,-8.049617767333984,-5.831684589385986,t,True,False,False,"{'correct': 0.07038993871213904, 'intuitive': 0.09124271776059491, 't': 0.838367343527266}",-24.92727279663086,-24.148853302001953,-23.326738357543945,t,True,False,False,"{'correct': 0.12294516541254459, 'intuitive': 0.2677779094698676, 't': 0.6092769251175878}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.329858779907227,-6.741492748260498,-4.893733024597168,t,True,False,False,"{'correct': 0.07027544903943338, 'intuitive': 0.1265691169698853, 't': 0.8031554339906813}",-21.98957633972168,-20.224477767944336,-19.574932098388672,t,True,False,False,"{'correct': 0.05546945953245204, 'intuitive': 0.32406080319778047, 't': 0.6204697372697674}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.7807440757751465,-7.629302501678467,-5.3813934326171875,t,True,False,False,"{'correct': 0.07587523381652041, 'intuitive': 0.08828161762970091, 't': 0.8358431485537787}",-23.34223175048828,-22.887907028198242,-21.52557373046875,t,True,False,False,"{'correct': 0.11459510748262997, 'intuitive': 0.1804998295652587, 't': 0.7049050629521112}"
crt3,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",10 years,9 years,5 years,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height. [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.920656681060791,-7.013282775878906,-4.909580707550049,t,True,False,False,"{'correct': 0.10657701391409109, 'intuitive': 0.09714859993433159, 't': 0.7962743861515773}",-20.76197052001953,-21.03984832763672,-19.638322830200195,t,True,False,False,"{'correct': 0.20689183094143654, 'intuitive': 0.15669767206138435, 't': 0.6364104969971791}"
